workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-feb-1,3858.6812497711544,13607.0,0.4%:3842.9102660948543:0.0|0.0%:0|0,11.0%:3432.718746024932:0.0|0.0%:2|1,41.7%:2249.6188526975798:0.0|0.0%:0|0,45.0%:2123.3237841726454:653.471|4.8%:22|1,46.4%:2067.144356968076:1412.471|10.4%:69|2
chipseq-feb-2,3813.260350018074,13099.0,0.4%:3797.566964190274:0.0|0.0%:0|0,10.4%:3418.0130402545947:0.0|0.0%:2|1,41.7%:2221.9831589237538:0.0|0.0%:0|0,44.9%:2101.724531982603:792.14|6.0%:22|1,46.4%:2044.9987981772958:1373.14|10.5%:69|2
chipseq-feb-3,3837.742355865883,13266.0,0.4%:3821.984543615151:0.0|0.0%:0|0,10.6%:3430.8045907586675:0.0|0.0%:2|1,41.7%:2236.6582680553856:0.0|0.0%:0|0,44.9%:2113.9371244609983:673.372|5.1%:22|1,46.4%:2057.39869392998:1410.372|10.6%:69|2
