workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-nov-1,238.8064774039541,2003.0,1.5%:235.18094668634336:0.0|0.0%:0|0,1.6%:234.89779473046048:0.0|0.0%:0|0,47.6%:125.13559812023317:0.0|0.0%:0|0,47.6%:125.13559812023317:0.0|0.0%:0|0,47.6%:125.13559812023317:0.0|0.0%:0|0
montage-nov-2,224.66283762234394,1814.0,1.5%:221.21296555451516:0.0|0.0%:0|0,1.6%:220.9934282411079:0.0|0.0%:0|0,47.6%:117.71232316631784:0.0|0.0%:0|0,47.6%:117.71232316631784:0.0|0.0%:0|0,47.6%:117.71232316631784:0.0|0.0%:0|0
montage-nov-3,217.22805359091004,1884.0,1.5%:213.89234839656973:0.0|0.0%:0|0,1.6%:213.680076247839:0.0|0.0%:0|0,47.6%:113.81686048169232:0.0|0.0%:0|0,47.6%:113.81686048169232:0.0|0.0%:0|0,47.6%:113.81686048169232:0.0|0.0%:0|0
