workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-feb-1,175.06723665077638,19616.143,29.3%:123.85053432004435:253.567|1.3%,43.8%:98.33010001669932:686.13|3.5%,45.0%:96.35402025685308:1042.139|5.3%,46.6%:93.52200795713615:1844.858|9.4%,47.0%:92.7368499889595:1844.858|9.4%
nanoseq-feb-2,177.68278407902037,20705.598,26.7%:130.18227554432684:841.132|4.1%,43.8%:99.88399150687673:105.161|0.5%,44.8%:98.09629307031749:241.557|1.2%,46.6%:94.92866673741604:1118.078|5.4%,47.1%:94.05520809333233:1118.078|5.4%
nanoseq-feb-3,175.20485886886877,19775.509,28.9%:124.62966136526754:2616.284|13.2%,43.8%:98.48190199882099:507.757|2.6%,44.9%:96.46816224950892:965.522|4.9%,46.6%:93.58883498226002:4097.1|20.7%,47.0%:92.78695112820965:4097.1|20.7%
