workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-sep-1,2897.062720233529,10697.0,0.0%:2896.7135460965173:715.192|6.7%:6|3,0.0%:2896.3416005344893:561.128|5.2%:12|2,0.0%:2896.3416005344893:835.256|7.8%:24|5,0.0%:2896.296131931157:844.192|7.9%:5|4,0.1%:2893.8912269299735:722.256|6.8%:15|5
rnaseq-sep-2,2932.62047722097,11472.0,0.0%:2932.2921255087626:1109.376|9.7%:6|4,0.0%:2931.9245095603837:572.688|5.0%:12|2,0.0%:2931.9245095603837:858.376|7.5%:24|5,0.0%:2931.8306785914756:542.688|4.7%:4|3,0.1%:2929.4440319719183:856.532|7.5%:15|4
rnaseq-sep-3,2911.8007219671945,10863.0,0.0%:2911.455651676307:410.672|3.8%:6|2,0.0%:2911.0770582985983:578.672|5.3%:12|2,0.0%:2911.0770582985983:914.344|8.4%:24|5,0.0%:2911.0230137145422:789.008|7.3%:5|4,0.1%:2908.6142181477544:749.008|6.9%:15|5
