workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-dec-1,2145.7828925605536,10697.0,0.6%:2132.8210429090486:0.0|0.0%,4.9%:2040.0436913536946:0.0|0.0%,34.9%:1395.9388476793865:0.0|0.0%,34.9%:1395.9388476793865:0.0|0.0%,34.9%:1395.9388476793865:0.0|0.0%
rnaseq-dec-2,2169.084375401616,11472.0,0.6%:2156.005325800755:0.0|0.0%,5.0%:2059.8908844230123:0.0|0.0%,34.9%:1411.32148209516:0.0|0.0%,34.9%:1411.1286848041445:2167.844|18.9%,34.9%:1411.1286848041445:2167.844|18.9%
rnaseq-dec-3,2159.3252268356878,10863.0,0.6%:2146.2836840330947:0.0|0.0%,5.0%:2052.2409503844565:0.0|0.0%,34.9%:1404.6559151915812:0.0|0.0%,35.0%:1404.6324878946116:2693.336|24.8%,35.0%:1404.6324878946116:2693.336|24.8%
