workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-mar-1,23200.633456558007,18299.0,0.0%:23200.06699345821:750.307|4.1%,0.0%:23197.178803350384:843.307|4.6%,0.0%:23191.767508108685:987.076|5.4%,0.1%:23184.292063274122:540.538|3.0%,0.1%:23181.00517106147:1285.614|7.0%
sarek-mar-2,23290.281988088376,17619.0,0.0%:23290.2629222614:800.236|4.5%,0.0%:23287.841351439332:802.236|4.6%,0.0%:23281.773112229155:866.236|4.9%,0.1%:23273.693093458576:523.824|3.0%,0.1%:23270.57785781056:1523.472|8.6%
sarek-mar-3,22978.16103216478,18878.0,0.0%:22976.59758228475:715.251|3.8%,0.0%:22973.640761631275:662.251|3.5%,0.0%:22969.988046247545:503.834|2.7%,0.1%:22961.883012845563:335.834|1.8%,0.1%:22958.721124993343:1172.085|6.2%
