workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-aug-1,10488.539133923397,45898.0,10.9%:9343.569241996593:0.0|0.0%:6|1,18.3%:8571.139022658183:0.0|0.0%:12|1,18.3%:8571.139022658183:0.0|0.0%:12|1,26.0%:7763.463309236176:3586.762|7.8%:18|1,29.1%:7439.823222058201:3574.762|7.8%:40|2
mag-aug-2,10375.656160212375,44188.0,10.0%:9337.944914616177:16.497|0.0%:6|1,19.5%:8352.693440320165:16.497|0.0%:12|1,19.5%:8352.693440320165:16.497|0.0%:12|1,25.8%:7695.494410877302:3457.497|7.8%:17|1,29.0%:7363.901938294893:2628.497|5.9%:40|2
mag-aug-3,10567.158112730638,46342.0,11.0%:9400.952846377517:26.877|0.1%:6|1,17.9%:8675.921561595023:26.877|0.1%:12|1,17.9%:8675.921561595023:26.877|0.1%:12|1,25.6%:7864.149222552497:2233.877|4.8%:17|1,28.7%:7531.225459036812:2337.754|5.0%:40|2
