workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-sep-1,5474.696233379694,18299.0,0.0%:5474.204781010481:295.769|1.6%:6|1,0.0%:5473.787830537365:262.769|1.4%:12|1,0.0%:5473.626304967247:687.307|3.8%:24|4,0.1%:5471.879960856036:266.769|1.5%:48|3,0.1%:5469.156876365982:784.307|4.3%:15|3
sarek-sep-2,5336.535187566864,17619.0,0.0%:5336.081388581009:737.236|4.2%:6|3,0.0%:5335.668246599269:564.824|3.2%:12|2,0.0%:5335.6418008817855:866.236|4.9%:24|4,0.0%:5333.868394116589:791.236|4.5%:48|4,0.1%:5331.154144867773:690.236|3.9%:15|4
sarek-sep-3,5536.75274933969,18878.0,0.0%:5536.279049090667:505.834|2.7%:6|2,0.0%:5535.837558692251:277.417|1.5%:12|1,0.0%:5535.532685475321:518.834|2.7%:24|4,0.1%:5533.8842359506525:335.834|1.8%:48|3,0.1%:5531.154108980977:520.834|2.8%:15|3
