workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-nov-1,2895.777607461765,10697.0,0.0%:2895.642244349177:773.192|7.2%:6|3,0.0%:2895.472807678247:489.128|4.6%:12|2,0.0%:2895.0245949718997:566.128|5.3%:24|4,0.1%:2894.125537791768:483.128|4.5%:2|2,0.1%:2893.156114848617:848.192|7.9%:21|5
rnaseq-nov-2,2931.3568895269495,11472.0,0.0%:2931.211716512372:841.532|7.3%:6|3,0.0%:2931.029003208757:552.688|4.8%:12|2,0.0%:2930.590736287107:498.688|4.3%:24|3,0.1%:2929.6705836431497:494.688|4.3%:2|2,0.1%:2928.6998886953816:587.688|5.1%:16|3
rnaseq-nov-3,2910.510716308267,10863.0,0.0%:2910.3726441771687:984.344|9.1%:6|4,0.0%:2910.202958218897:689.008|6.3%:12|3,0.0%:2909.7511529689864:536.672|4.9%:24|3,0.1%:2908.848388880504:578.672|5.3%:2|2,0.1%:2907.875366102502:1111.344|10.2%:21|6
