workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-dec-1,5472.139849853649,18299.0,0.0%:5471.72034567711:455.538|2.5%,0.0%:5471.293491074525:224.769|1.2%,0.0%:5470.439507357163:403.538|2.2%,0.1%:5468.788407433081:297.769|1.6%,0.1%:5467.767590114583:572.538|3.1%
sarek-dec-2,5334.101805493616,17619.0,0.0%:5333.673426287013:513.824|2.9%,0.0%:5333.266413181466:200.412|1.1%,0.0%:5332.503615275468:298.412|1.7%,0.1%:5330.82660806607:542.824|3.1%,0.1%:5329.799914348347:550.824|3.1%
sarek-dec-3,5534.160728927119,18878.0,0.0%:5533.709541875701:257.417|1.4%,0.0%:5533.304233517116:282.417|1.5%,0.0%:5532.38795358779:813.251|4.3%,0.1%:5530.782032938321:519.834|2.8%,0.1%:5529.749074067612:273.417|1.4%
