workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-oct-1,255.25098658051894,2003.0,0.0%:255.24818364867104:122.0|6.1%,0.0%:255.2290396783457:245.0|12.2%,0.1%:255.11725289969604:19.0|0.9%,0.1%:255.09943793172505:47.0|2.3%,0.1%:255.03463705841472:0.0|0.0%
montage-oct-2,240.15220331823207,1814.0,0.0%:240.15080998762426:353.0|19.5%,0.0%:240.1309471120087:295.0|16.3%,0.1%:240.02518071673828:202.0|11.1%,0.1%:240.00901196621726:301.0|16.6%,0.1%:239.94804439332154:99.0|5.5%
montage-oct-3,232.20495512592015,1884.0,0.0%:232.2031991307614:357.0|18.9%,0.0%:232.18427578026598:293.0|15.6%,0.1%:232.08183692454887:92.0|4.9%,0.1%:232.06637584334302:188.0|10.0%,0.1%:232.00742587488153:96.0|5.1%
