workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jan-1,2133.090062102387,10697.0,0.3%:2125.6612900973223:0.0|0.0%,2.8%:2072.4022935575194:0.0|0.0%,32.2%:1447.2627475401123:0.0|0.0%,32.4%:1440.9779192958715:1412.064|13.2%,33.5%:1418.9912230842765:1412.064|13.2%
rnaseq-jan-2,2156.2618694396238,11472.0,0.3%:2148.79285778493:0.0|0.0%,2.9%:2093.061178653507:0.0|0.0%,31.2%:1482.5786919206555:0.0|0.0%,32.1%:1463.1712728573177:2167.844|18.9%,33.0%:1444.5855134474273:1606.844|14.0%
rnaseq-jan-3,2146.5570140897044,10863.0,0.3%:2139.0876721614413:0.0|0.0%,2.9%:2084.9889374790846:0.0|0.0%,31.2%:1475.767908078659:0.0|0.0%,32.1%:1456.5614420206025:2693.336|24.8%,33.0%:1438.3004437572868:1624.336|15.0%
