workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-sep-1,11335.30092252804,45898.0,0.0%:11334.5868039558:825.286|1.8%:6|3,0.0%:11333.88397595835:560.524|1.2%:12|2,0.0%:11333.596801112562:263.762|0.6%:24|2,0.0%:11333.641110380508:818.286|1.8%:33|6,0.0%:11333.641110380508:605.286|1.3%:33|4
mag-sep-2,11205.453370183954,44188.0,0.0%:11204.686089454333:204.994|0.5%:6|2,0.0%:11203.94156883662:187.497|0.4%:12|2,0.0%:11203.242154644908:187.497|0.4%:24|2,0.0%:11203.325642201486:542.491|1.2%:39|4,0.0%:11203.325642201486:261.994|0.6%:39|4
mag-sep-3,11424.907985128313,46342.0,0.0%:11424.16141679426:177.877|0.4%:6|3,0.0%:11423.433597296633:356.754|0.8%:12|2,0.0%:11423.242979987208:177.877|0.4%:24|2,0.0%:11423.293170176037:838.508|1.8%:32|7,0.0%:11423.293170176037:409.754|0.9%:32|4
