workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-nov-1,4114.422821860476,18299.0,0.0%:4113.062796383542:0.0|0.0%,20.1%:3288.2744608410794:0.0|0.0%,33.9%:2719.8459992652515:0.0|0.0%,42.8%:2354.113133507816:1261.769|6.9%,42.8%:2354.113133507816:1261.769|6.9%
sarek-nov-2,4024.64983544481,17619.0,0.1%:4022.19823730354:1567.412|8.9%,19.5%:3240.170546570298:0.0|0.0%,35.7%:2585.852728727199:0.0|0.0%,42.6%:2308.2678492227024:1277.412|7.3%,42.6%:2308.2678492227024:1277.412|7.3%
sarek-nov-3,4151.236585574765,18878.0,0.0%:4149.6143071682:0.0|0.0%,20.2%:3310.9554492902867:0.0|0.0%,33.8%:2749.3086196412264:0.0|0.0%,42.7%:2380.3664880768592:1271.417|6.7%,42.7%:2380.3664880768592:1271.417|6.7%
