workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jul-1,3854.6352691141087,13607.0,0.3%:3842.990570644384:0.0|0.0%:6|1,6.2%:3615.7829054388753:0.0|0.0%:0|0,28.9%:2740.888845028869:0.0|0.0%:0|0,30.7%:2670.5120188944084:653.471|4.8%:22|1,30.9%:2661.999017789579:2065.942|15.2%:46|2
chipseq-jul-2,3808.5255564740164,13099.0,0.3%:3797.7242163475335:0.0|0.0%:6|1,5.8%:3588.162177684179:0.0|0.0%:0|0,29.0%:2704.0127354107194:0.0|0.0%:0|0,30.7%:2639.183960999391:792.14|6.0%:22|1,30.9%:2630.33069671304:2165.28|16.5%:46|2
chipseq-jul-3,3833.2557418180854,13266.0,0.3%:3822.128618560638:0.0|0.0%:6|1,5.9%:3605.8536928705976:0.0|0.0%:0|0,29.0%:2723.028540645073:0.0|0.0%:0|0,30.7%:2656.0879871523352:673.372|5.1%:22|1,30.9%:2647.3401453797824:2083.744|15.7%:46|2
