workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-oct-1,4156.1704302571925,13607.0,0.0%:4155.864716328201:215.471|1.6%,0.0%:4155.597477844038:589.942|4.3%,0.0%:4154.884568848721:506.942|3.7%,0.0%:4154.204001058397:1555.297|11.4%,0.1%:4153.793754902041:2322.768|17.1%
chipseq-oct-2,4107.065002485963,13099.0,0.0%:4106.776578117815:296.14|2.3%,0.0%:4106.460074045041:521.28|4.0%,0.0%:4105.791179093689:156.14|1.2%,0.0%:4105.076008126809:1715.98|13.1%,0.1%:4104.674021763589:1983.98|15.1%
chipseq-oct-3,4133.5036434663025,13266.0,0.0%:4133.207176307681:521.744|3.9%,0.0%:4132.90041605067:539.744|4.1%,0.0%:4132.218138269736:566.744|4.3%,0.0%:4131.511423572923:1604.604|12.1%,0.1%:4131.105056389209:2245.976|16.9%
