workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-mar-1,17745.34201199693,45898.0,-0.0%:17745.64092918091:179.762|0.4%,-0.0%:17745.77968641714:967.048|2.1%,-0.0%:17745.907997005997:0.0|0.0%,-0.0%:17746.551322704123:1214.334|2.6%,-0.0%:17747.376629868748:1422.81|3.1%
mag-mar-2,17693.627336590962,44188.0,0.0%:17693.20547160948:74.497|0.2%,0.0%:17693.213471888816:234.994|0.5%,-0.0%:17693.9409939648:472.491|1.1%,-0.0%:17694.75024764568:539.988|1.2%,-0.0%:17695.606734704023:1299.485|2.9%
mag-mar-3,17676.695337253383,46342.0,-0.0%:17676.959403212804:262.877|0.6%,-0.0%:17677.333995789584:1135.508|2.5%,-0.0%:17677.30334774629:0.0|0.0%,-0.0%:17677.98287227624:908.385|2.0%,-0.0%:17678.681672364357:1310.139|2.8%
