workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-may-1,3862.3914053099543,13607.0,0.4%:3845.1174367434724:653.471|4.8%,9.1%:3511.5569347407177:0.0|0.0%,35.8%:2479.46606865206:0.0|0.0%,36.9%:2437.1945781067816:653.471|4.8%,36.9%:2437.1945781067816:653.471|4.8%
chipseq-may-2,3815.607998838407,13099.0,0.4%:3799.456363353603:792.14|6.0%,8.6%:3487.813236388156:0.0|0.0%,35.9%:2445.5809267602067:0.0|0.0%,36.9%:2406.6632706157634:792.14|6.0%,36.9%:2406.6632706157634:792.14|6.0%
chipseq-may-3,3840.5669381824137,13266.0,0.4%:3824.0000537333294:673.372|5.1%,8.8%:3503.9059701024203:0.0|0.0%,35.9%:2462.9717366935165:0.0|0.0%,36.9%:2422.7330043357692:673.372|5.1%,36.9%:2422.7330043357692:673.372|5.1%
