workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-mar-1,10651.035061370929,45898.0,3.0%:10328.515263665187:5360.524|11.7%:5|2,3.6%:10266.376729590715:2724.762|5.9%:8|1,4.0%:10227.02122735685:787.524|1.7%:11|2,25.8%:7905.744164702612:2724.762|5.9%:18|1,46.0%:5755.3180054732475:2959.762|6.4%:40|2
mag-mar-2,10530.861636479223,44188.0,2.8%:10238.471782198732:3457.497|7.8%:6|3,3.9%:10124.365996962977:3276.497|7.4%:9|2,4.1%:10104.099545525414:1255.994|2.8%:24|3,26.9%:7695.861613738012:3276.497|7.4%:17|1,46.2%:5666.287215590566:5904.994|13.4%:39|2
mag-mar-3,10734.686670679504,46342.0,3.1%:10405.875600348289:2412.754|5.2%:6|3,3.5%:10355.392274457905:3193.877|6.9%:9|2,4.0%:10308.872142904174:683.754|1.5%:24|3,25.2%:8026.854977303212:3193.877|6.9%:17|1,46.0%:5795.412307080915:5352.754|11.6%:39|2
