workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jul-1,5474.730723620765,18299.0,0.0%:5474.307172081155:526.538|2.9%:6|2,0.0%:5473.787134834333:289.769|1.6%:12|1,0.0%:5473.032652758552:987.076|5.4%:24|5,0.1%:5471.221108165686:540.538|3.0%:48|4,0.1%:5469.156876365982:878.076|4.8%:22|4
sarek-jul-2,5336.5811016554135,17619.0,0.0%:5336.149937899479:575.824|3.3%:6|2,0.0%:5335.668246599269:285.412|1.6%:12|1,0.0%:5335.092482324058:866.236|4.9%:24|4,0.1%:5333.248287240538:523.824|3.0%:48|3,0.1%:5331.154144867773:494.824|2.8%:18|2
sarek-jul-3,5536.791111696481,18878.0,0.0%:5536.331880585886:802.251|4.2%:6|3,0.0%:5535.806554962031:295.417|1.6%:12|1,0.0%:5534.93114249957:503.834|2.7%:24|4,0.1%:5533.2343656051835:335.834|1.8%:48|3,0.1%:5531.154108980977:292.834|1.6%:20|2
