trace,op_ems,emb_ems
montage-apr-2,14.453552356362925,0.0
montage-apr-2~+00-01-00,13.511832073716189,0.0
montage-apr-2~+00-02-00,6.344714678399113,0.0
montage-apr-2~+00-03-00,8.059271788859098,0.0
montage-apr-2~+00-04-00,6.059663148333263,0.0
montage-apr-2~+00-05-00,7.405773054704143,0.0
montage-apr-2~+00-06-00,5.035834033358402,0.0
montage-apr-2~+00-07-00,11.516798811344849,0.0
montage-apr-2~+00-08-00,5.641203132418008,0.0
montage-apr-2~+00-09-00,7.828022909802089,0.0
montage-apr-2~+00-10-00,12.629068891420394,0.0
montage-apr-2~+00-11-00,10.764327635101296,0.0
montage-apr-2~+00-12-00,12.853790986973824,0.0
montage-apr-2~+00-13-00,11.049660816383707,0.0
montage-apr-2~+00-14-00,13.906527613277678,0.0
montage-apr-2~+00-15-00,14.041851491427018,0.0
montage-apr-2~+00-16-00,14.809590063471937,0.0
montage-apr-2~+00-17-00,15.451558474897038,0.0
montage-apr-2~+00-18-00,15.33713017702366,0.0
montage-apr-2~+00-19-00,16.827471845408816,0.0
montage-apr-2~+00-20-00,19.975299743908295,0.0
montage-apr-2~+00-21-00,33.64905674693712,0.0
montage-apr-2~+00-22-00,34.76628802101779,0.0
montage-apr-2~+00-23-00,30.570123280294716,0.0
montage-apr-2~+01-00-00,22.81379431753119,0.0
montage-apr-2~+01-01-00,17.365483064168878,0.0
montage-apr-2~+01-02-00,10.261675261365838,0.0
montage-apr-2~+01-03-00,10.08530996289442,0.0
montage-apr-2~+01-04-00,4.284561185408879,0.0
montage-apr-2~+01-05-00,5.370971148895498,0.0
montage-apr-2~+01-06-00,8.490276620325618,0.0
montage-apr-2~+01-07-00,9.614081277905377,0.0
montage-apr-2~+01-08-00,9.911124248302476,0.0
montage-apr-2~+01-09-00,10.40416433974,0.0
montage-apr-2~+01-10-00,17.502710343707665,0.0
montage-apr-2~+01-11-00,16.266777333816382,0.0
montage-apr-2~+01-12-00,12.350465809074862,0.0
montage-apr-2~+01-13-00,17.435890998760208,0.0
montage-apr-2~+01-14-00,14.76372440296789,0.0
montage-apr-2~+01-15-00,13.329358704197134,0.0
montage-apr-2~+01-16-00,15.572770905829692,0.0
montage-apr-2~+01-17-00,14.201369909024844,0.0
montage-apr-2~+01-18-00,15.628342956184305,0.0
montage-apr-2~+01-19-00,11.232640567069462,0.0
montage-apr-2~+01-20-00,19.058823261264894,0.0
montage-apr-2~+01-21-00,18.405505621427874,0.0
montage-apr-2~+01-22-00,18.009579900560283,0.0
montage-apr-2~+01-23-00,18.27810563177428,0.0
montage-apr-2~+02-00-00,18.075150834708662,0.0
montage-apr-2~+02-01-00,17.027510882829358,0.0
montage-apr-2~+02-02-00,13.99952756708236,0.0
montage-apr-2~+02-03-00,14.418188532141958,0.0
montage-apr-2~+02-04-00,12.882955917786589,0.0
montage-apr-2~+02-05-00,10.099742032067677,0.0
montage-apr-2~+02-06-00,15.5467985782619,0.0
montage-apr-2~+02-07-00,16.722201008190556,0.0
montage-apr-2~+02-08-00,21.967675986579298,0.0
montage-apr-2~+02-09-00,28.06767487978973,0.0
montage-apr-2~+02-10-00,31.150039433071072,0.0
montage-apr-2~+02-11-00,27.69932727781482,0.0
montage-apr-2~+02-12-00,22.231733475742008,0.0
montage-apr-2~+02-13-00,19.602686763785844,0.0
montage-apr-2~+02-14-00,13.212046525957165,0.0
montage-apr-2~+02-15-00,13.105716854439411,0.0
montage-apr-2~+02-16-00,15.28808551626396,0.0
montage-apr-2~+02-17-00,14.06023725891454,0.0
montage-apr-2~+02-18-00,15.588637076477616,0.0
montage-apr-2~+02-19-00,15.276593931808419,0.0
montage-apr-2~+02-20-00,17.857723864151367,0.0
montage-apr-2~+02-21-00,17.82021900294894,0.0
montage-apr-2~+02-22-00,17.0942314019553,0.0
montage-apr-2~+02-23-00,15.66050078336808,0.0
montage-apr-2~+03-00-00,9.161320356523555,0.0
montage-apr-2~+03-01-00,17.019941823378,0.0
montage-apr-2~+03-02-00,6.84837231050476,0.0
montage-apr-2~+03-03-00,5.755115987029284,0.0
montage-apr-2~+03-04-00,7.918704958016699,0.0
montage-apr-2~+03-05-00,5.307717659877049,0.0
montage-apr-2~+03-06-00,1.9038549539092784,0.0
montage-apr-2~+03-07-00,6.934282753842959,0.0
montage-apr-2~+03-08-00,10.027446970778934,0.0
montage-apr-2~+03-09-00,11.041887535517043,0.0
montage-apr-2~+03-10-00,18.239895568407544,0.0
montage-apr-2~+03-11-00,19.749836584581086,0.0
montage-apr-2~+03-12-00,14.840866502652958,0.0
montage-apr-2~+03-13-00,19.712864139666074,0.0
montage-apr-2~+03-14-00,18.587411030179823,0.0
montage-apr-2~+03-15-00,16.43629929948036,0.0
montage-apr-2~+03-16-00,14.318792723754845,0.0
montage-apr-2~+03-17-00,16.746671061431382,0.0
montage-apr-2~+03-18-00,16.985719527590835,0.0
montage-apr-2~+03-19-00,21.072348703280223,0.0
montage-apr-2~+03-20-00,19.982905932507162,0.0
montage-apr-2~+03-21-00,21.513864053598322,0.0
montage-apr-2~+03-22-00,19.243490302401575,0.0
montage-apr-2~+03-23-00,16.837083774071502,0.0
montage-apr-2~+04-00-00,11.001100213311945,0.0
