trace,op_ems,emb_ems
montage-feb-2,78.25878997862527,0.0
montage-feb-2~+00-01-00,42.47637475039668,0.0
montage-feb-2~+00-02-00,26.4921846003216,0.0
montage-feb-2~+00-03-00,43.07044327109684,0.0
montage-feb-2~+00-04-00,37.59302651338963,0.0
montage-feb-2~+00-05-00,29.796927282264775,0.0
montage-feb-2~+00-06-00,43.735441366279446,0.0
montage-feb-2~+00-07-00,42.018600208696114,0.0
montage-feb-2~+00-08-00,58.238122747771,0.0
montage-feb-2~+00-09-00,44.97647732725512,0.0
montage-feb-2~+00-10-00,40.43912079482964,0.0
montage-feb-2~+00-11-00,42.649819219774955,0.0
montage-feb-2~+00-12-00,35.81336773352805,0.0
montage-feb-2~+00-13-00,34.277589008371834,0.0
montage-feb-2~+00-14-00,17.661317921315405,0.0
montage-feb-2~+00-15-00,6.241919726520926,0.0
montage-feb-2~+00-16-00,26.385601988551276,0.0
montage-feb-2~+00-17-00,10.729519267322745,0.0
montage-feb-2~+00-18-00,38.467394179442564,0.0
montage-feb-2~+00-19-00,30.956895513656455,0.0
montage-feb-2~+00-20-00,33.83906669519213,0.0
montage-feb-2~+00-21-00,55.84913739506685,0.0
montage-feb-2~+00-22-00,54.483206666616255,0.0
montage-feb-2~+00-23-00,41.83349071213526,0.0
montage-feb-2~+01-00-00,39.15140188409202,0.0
montage-feb-2~+01-01-00,37.67404167397092,0.0
montage-feb-2~+01-02-00,41.3902399864636,0.0
montage-feb-2~+01-03-00,47.9181220898915,0.0
montage-feb-2~+01-04-00,38.99461036753883,0.0
montage-feb-2~+01-05-00,39.554781601946054,0.0
montage-feb-2~+01-06-00,45.50875670538229,0.0
montage-feb-2~+01-07-00,60.90676117073225,0.0
montage-feb-2~+01-08-00,57.506170354102075,0.0
montage-feb-2~+01-09-00,60.7643626012099,0.0
montage-feb-2~+01-10-00,62.84807777826934,0.0
montage-feb-2~+01-11-00,49.754245554272735,0.0
montage-feb-2~+01-12-00,69.78982918686638,0.0
montage-feb-2~+01-13-00,54.634062026838194,0.0
montage-feb-2~+01-14-00,49.605718913688264,0.0
montage-feb-2~+01-15-00,30.404126340082783,0.0
montage-feb-2~+01-16-00,29.40043128376142,0.0
montage-feb-2~+01-17-00,35.37284799298662,0.0
montage-feb-2~+01-18-00,34.390350776389866,0.0
montage-feb-2~+01-19-00,21.54914228953452,0.0
montage-feb-2~+01-20-00,28.41083557507214,0.0
montage-feb-2~+01-21-00,40.03782739006022,0.0
montage-feb-2~+01-22-00,76.21368937424656,0.0
montage-feb-2~+01-23-00,40.13452432752293,0.0
montage-feb-2~+02-00-00,45.50019190537398,0.0
montage-feb-2~+02-01-00,38.5406632991836,0.0
montage-feb-2~+02-02-00,29.84219645442407,0.0
montage-feb-2~+02-03-00,41.42383077762284,0.0
montage-feb-2~+02-04-00,27.819747952145136,0.0
montage-feb-2~+02-05-00,43.81020962296569,0.0
montage-feb-2~+02-06-00,49.55019899915687,0.0
montage-feb-2~+02-07-00,49.71797641949428,0.0
montage-feb-2~+02-08-00,81.13196326846338,0.0
montage-feb-2~+02-09-00,64.8481980595336,0.0
montage-feb-2~+02-10-00,40.860050235162504,0.0
montage-feb-2~+02-11-00,51.57332652120234,0.0
montage-feb-2~+02-12-00,37.69946252623016,0.0
montage-feb-2~+02-13-00,30.008646015359172,0.0
montage-feb-2~+02-14-00,32.52202484479845,0.0
montage-feb-2~+02-15-00,16.497865115233758,0.0
montage-feb-2~+02-16-00,17.700999766706012,0.0
montage-feb-2~+02-17-00,19.139184053915,0.0
montage-feb-2~+02-18-00,22.607866309114137,0.0
montage-feb-2~+02-19-00,38.14764211396565,0.0
montage-feb-2~+02-20-00,29.26361339219122,0.0
montage-feb-2~+02-21-00,20.498773786387712,0.0
montage-feb-2~+02-22-00,40.25107315222875,0.0
montage-feb-2~+02-23-00,43.36396462551368,0.0
montage-feb-2~+03-00-00,44.05631981939152,0.0
montage-feb-2~+03-01-00,52.301383050542256,0.0
montage-feb-2~+03-02-00,34.80522891417414,0.0
montage-feb-2~+03-03-00,40.10821769388425,0.0
montage-feb-2~+03-04-00,49.04223240307797,0.0
montage-feb-2~+03-05-00,44.85025680176976,0.0
montage-feb-2~+03-06-00,38.22253009904111,0.0
montage-feb-2~+03-07-00,64.41307106025575,0.0
montage-feb-2~+03-08-00,51.11637242639685,0.0
montage-feb-2~+03-09-00,75.72529577332115,0.0
montage-feb-2~+03-10-00,53.284463927607106,0.0
montage-feb-2~+03-11-00,52.01158947266377,0.0
montage-feb-2~+03-12-00,41.168728539002835,0.0
montage-feb-2~+03-13-00,39.29057172038963,0.0
montage-feb-2~+03-14-00,21.499613908941246,0.0
montage-feb-2~+03-15-00,35.2754614163524,0.0
montage-feb-2~+03-16-00,42.854719308377554,0.0
montage-feb-2~+03-17-00,27.022035239401326,0.0
montage-feb-2~+03-18-00,29.357564032629938,0.0
montage-feb-2~+03-19-00,20.49465510564912,0.0
montage-feb-2~+03-20-00,40.77916315280035,0.0
montage-feb-2~+03-21-00,41.589073162888056,0.0
montage-feb-2~+03-22-00,42.27053948091549,0.0
montage-feb-2~+03-23-00,34.39049983062583,0.0
montage-feb-2~+04-00-00,27.80489951925634,0.0
