trace,op_ems,emb_ems
montage-jun-2,20.316414882964647,0.0
montage-jun-2~+00-01-00,22.534269685921704,0.0
montage-jun-2~+00-02-00,23.00593174060834,0.0
montage-jun-2~+00-03-00,24.90570417803777,0.0
montage-jun-2~+00-04-00,24.87041888978419,0.0
montage-jun-2~+00-05-00,19.796988127693442,0.0
montage-jun-2~+00-06-00,25.548571089583145,0.0
montage-jun-2~+00-07-00,26.61788942280168,0.0
montage-jun-2~+00-08-00,38.13629548972234,0.0
montage-jun-2~+00-09-00,38.97579207152785,0.0
montage-jun-2~+00-10-00,46.99767650588281,0.0
montage-jun-2~+00-11-00,45.603808703867564,0.0
montage-jun-2~+00-12-00,45.87084868536692,0.0
montage-jun-2~+00-13-00,45.13201665337962,0.0
montage-jun-2~+00-14-00,37.872470636666954,0.0
montage-jun-2~+00-15-00,32.51272613477511,0.0
montage-jun-2~+00-16-00,33.63948481265767,0.0
montage-jun-2~+00-17-00,30.889661137390153,0.0
montage-jun-2~+00-18-00,38.618532228860126,0.0
montage-jun-2~+00-19-00,34.645761305728385,0.0
montage-jun-2~+00-20-00,41.77602771891643,0.0
montage-jun-2~+00-21-00,41.541950742770695,0.0
montage-jun-2~+00-22-00,48.42998510712842,0.0
montage-jun-2~+00-23-00,50.580492401909716,0.0
montage-jun-2~+01-00-00,42.998234556836394,0.0
