workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-may-1,9396.206013671943,18299.0,19.5%:7564.276702513169:531.538|2.9%,19.5%:7564.276702513169:843.307|4.6%,19.5%:7564.276702513169:987.076|5.4%,19.5%:7564.276702513169:540.538|3.0%,19.5%:7564.276702513169:1236.845|6.8%
sarek-may-2,9159.112413155548,17619.0,19.2%:7399.350441836841:509.824|2.9%,19.2%:7399.350441836841:802.236|4.6%,19.2%:7399.350441836841:866.236|4.9%,19.2%:7399.350441836841:523.824|3.0%,19.2%:7399.350441836841:1005.648|5.7%
sarek-may-3,9502.719464117172,18878.0,19.7%:7631.794647605786:457.834|2.4%,19.7%:7631.794647605786:662.251|3.5%,19.7%:7631.794647605786:503.834|2.7%,19.7%:7631.794647605786:335.834|1.8%,19.7%:7631.794647605786:799.251|4.2%
