workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-feb-1,7013.169040169765,24817.0,1.3%:6921.449422375899:0.0|0.0%,1.3%:6921.449422375899:0.0|0.0%,3.4%:6777.489915276038:212.814|0.9%,8.6%:6412.636652058712:272.814|1.1%,10.4%:6286.3573293873815:0.0|0.0%
rangeland-feb-2,6995.664179196842,24742.0,1.3%:6904.563859224236:0.0|0.0%,1.3%:6904.563859224236:0.0|0.0%,3.4%:6760.865161104648:143.1|0.6%,8.6%:6396.4781661254565:267.05|1.1%,9.9%:6304.689634287234:267.05|1.1%
rangeland-feb-3,7009.823875849309,24839.0,1.3%:6918.363883682137:0.0|0.0%,1.3%:6918.363883682137:0.0|0.0%,3.4%:6774.433808373816:221.666|0.9%,8.6%:6409.471584781658:327.333|1.3%,9.9%:6317.307179806491:327.333|1.3%
