workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-mar-1,3473.500324846164,10697.0,0.0%:3473.500324846164:0.0|0.0%:0|0,0.0%:3473.500324846164:0.0|0.0%:0|0,0.1%:3468.4138080663156:0.0|0.0%:23|1,0.2%:3464.912238683571:0.0|0.0%:23|1,6.6%:3242.838601883515:0.0|0.0%:0|0
rnaseq-mar-2,3516.207090079384,11472.0,0.0%:3516.207090079384:0.0|0.0%:0|0,0.0%:3516.207090079384:0.0|0.0%:0|0,0.1%:3512.9659452431524:1606.844|14.0%:22|1,0.2%:3509.1027920508586:1606.844|14.0%:46|2,6.6%:3282.78498979903:0.0|0.0%:0|0
rnaseq-mar-3,3491.17311041895,10863.0,0.0%:3491.17311041895:0.0|0.0%:0|0,0.0%:3491.17311041895:0.0|0.0%:0|0,0.1%:3487.9826563117444:1624.336|15.0%:22|1,0.2%:3484.1599547364326:1624.336|15.0%:46|2,6.6%:3259.3384944304826:0.0|0.0%:0|0
