workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jan-1,13171.032014449738,45898.0,0.0%:13171.032014449738:0.0|0.0%:0|0,0.7%:13077.67664338709:300.762|0.7%:11|1,2.0%:12906.377047639926:3574.762|7.8%:17|2,3.5%:12708.452829898359:3574.762|7.8%:35|2,4.9%:12521.684969575075:3260.524|7.1%:38|2
mag-jan-2,12988.572736073927,44188.0,0.0%:12988.572736073927:0.0|0.0%:0|0,0.5%:12927.196822144218:284.497|0.6%:11|1,1.7%:12765.759468953169:4628.994|10.5%:17|2,3.3%:12561.376016819348:3461.994|7.8%:35|2,4.8%:12368.482501934193:284.497|0.6%:38|2
mag-jan-3,13282.995707247283,46342.0,0.0%:13282.995707247283:0.0|0.0%:0|0,0.8%:13181.881838038142:215.877|0.5%:11|1,2.1%:13007.418846840868:2961.877|6.4%:17|2,3.6%:12811.3107464514:2988.754|6.4%:35|2,5.0%:12622.712761560804:394.754|0.9%:38|2
