workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-oct-1,3253.0241144827583,10697.0,0.0%:3252.6475202127112:1412.064|13.2%,0.0%:3252.6475202127112:1412.064|13.2%,1.5%:3203.0919301939143:0.0|0.0%,1.5%:3203.0919301939143:0.0|0.0%,2.1%:3185.623093731947:1412.064|13.2%
rnaseq-oct-2,3293.1771962243315,11472.0,0.0%:3293.1771962243315:0.0|0.0%,0.0%:3293.1771962243315:0.0|0.0%,1.5%:3242.4696757901656:0.0|0.0%,1.5%:3242.4696757901656:0.0|0.0%,2.1%:3225.6113764903375:1606.844|14.0%
rnaseq-oct-3,3269.62223231844,10863.0,0.0%:3269.62223231844:0.0|0.0%,0.0%:3269.62223231844:0.0|0.0%,1.5%:3219.334708371331:0.0|0.0%,1.5%:3219.334708371331:0.0|0.0%,2.0%:3202.6633851797196:1624.336|15.0%
