workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-aug-1,3636.5784969725214,10697.0,0.3%:3625.0502306159933:0.0|0.0%,0.3%:3625.0502306159933:0.0|0.0%,10.0%:3274.000586705441:0.0|0.0%,12.0%:3199.239964515872:0.0|0.0%,12.0%:3199.239964515872:0.0|0.0%
rnaseq-aug-2,3681.101621946311,11472.0,0.3%:3670.8592028834246:0.0|0.0%,0.3%:3670.8592028834246:0.0|0.0%,10.0%:3313.3158177810055:0.0|0.0%,11.5%:3259.250594719197:0.0|0.0%,11.5%:3259.250594719197:0.0|0.0%
rnaseq-aug-3,3655.0391592209494,10863.0,0.3%:3644.7576135905388:0.0|0.0%,0.3%:3644.7576135905388:0.0|0.0%,10.0%:3290.4518098707886:0.0|0.0%,11.5%:3236.260673925031:0.0|0.0%,11.5%:3236.260673925031:0.0|0.0%
