workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jul-1,19536.48911132878,45898.0,0.0%:19534.747149888433:578.286|1.3%:6|4,0.0%:19530.865331822693:820.048|1.8%:12|5,0.1%:19522.805802198814:944.048|2.1%:24|7,0.2%:19506.70970853359:863.048|1.9%:48|6,0.3%:19486.341973385424:705.048|1.5%:96|7
mag-jul-2,19312.200966926415,44188.0,-0.0%:19312.237607985182:560.994|1.3%:5|2,0.0%:19310.321514229523:1044.988|2.4%:12|5,0.1%:19302.366788901898:1184.485|2.7%:24|7,0.1%:19286.11237122922:701.491|1.6%:48|6,0.3%:19263.473458141547:754.988|1.7%:96|5
mag-jul-3,19690.868830327316,46342.0,0.0%:19688.402542759803:752.508|1.6%:6|4,0.0%:19684.53783243325:841.508|1.8%:12|5,0.1%:19676.446165242563:1519.139|3.3%:24|8,0.2%:19660.27922390222:603.631|1.3%:48|5,0.3%:19640.25060728201:772.631|1.7%:96|8
