workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-sep-1,4993.86140599771,10697.0,20.8%:3954.8788994817196:650.192|6.1%,20.8%:3954.8788994817196:262.064|2.4%,20.9%:3950.713845858885:450.128|4.2%,21.2%:3937.4137816724315:0.0|0.0%,21.2%:3937.4137816724315:0.0|0.0%
rnaseq-sep-2,5055.2133252826225,11472.0,20.9%:3997.8577107879646:682.532|5.9%,20.9%:3997.7635646420995:194.844|1.7%,21.0%:3993.5750044267397:136.844|1.2%,21.2%:3981.4958789259636:0.0|0.0%,21.3%:3980.2969406447833:0.0|0.0%
rnaseq-sep-3,5019.268227421787,10863.0,20.7%:3979.847652412617:725.008|6.7%,20.7%:3979.836212471183:462.672|4.3%,20.8%:3975.621756783131:569.672|5.2%,21.1%:3962.703007233128:0.0|0.0%,21.1%:3962.283710179514:0.0|0.0%
