workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-mar-1,306.3790038950653,2003.0,28.7%:218.4042362461047:0.0|0.0%,28.7%:218.4042362461047:0.0|0.0%,28.7%:218.4042362461047:0.0|0.0%,28.9%:217.94899109661895:0.0|0.0%,33.5%:203.66390505345063:0.0|0.0%
montage-mar-2,288.1808068504065,1814.0,28.7%:205.49978548661548:0.0|0.0%,28.7%:205.49978548661548:0.0|0.0%,28.7%:205.49978548661548:0.0|0.0%,28.8%:205.27880075664473:0.0|0.0%,33.4%:191.8211509691475:0.0|0.0%
montage-mar-3,278.6440179287836,1884.0,28.7%:198.54387455880183:0.0|0.0%,28.7%:198.54387455880183:0.0|0.0%,28.7%:198.54387455880183:0.0|0.0%,28.8%:198.33036988577825:0.0|0.0%,33.5%:185.32824472570525:0.0|0.0%
