workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-oct-1,287.73767405438,2003.0,3.2%:278.6559691730654:0.0|0.0%:0|0,3.2%:278.6559691730654:0.0|0.0%:0|0,3.2%:278.6559691730654:0.0|0.0%:0|0,3.2%:278.6559691730654:0.0|0.0%:0|0,3.2%:278.6559691730654:0.0|0.0%:0|0
montage-oct-2,270.496852237783,1814.0,3.1%:262.0245040815958:0.0|0.0%:0|0,3.1%:262.0245040815958:0.0|0.0%:0|0,3.1%:262.0245040815958:0.0|0.0%:0|0,3.1%:262.0245040815958:0.0|0.0%:0|0,3.1%:262.0245040815958:0.0|0.0%:0|0
montage-oct-3,261.5452797442885,1884.0,3.1%:253.35330763714887:0.0|0.0%:0|0,3.1%:253.35330763714887:0.0|0.0%:0|0,3.1%:253.35330763714887:0.0|0.0%:0|0,3.1%:253.35330763714887:0.0|0.0%:0|0,3.1%:253.35330763714887:0.0|0.0%:0|0
