workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-apr-1,375.06180881670645,19616.143,0.0%:375.06180881670645:0.0|0.0%:9|3,0.0%:375.06180881670645:142.139|0.7%:15|3,0.0%:375.06180881670645:21.256|0.1%:27|6,0.0%:375.06180881670645:0.0|0.0%:51|3,0.0%:375.06180881670645:0.0|0.0%:98|6
nanoseq-apr-2,381.11993965046236,20705.598,0.0%:381.11993965046236:148.56|0.7%:11|3,0.0%:381.11993965046236:0.0|0.0%:17|2,0.0%:381.11993965046236:0.0|0.0%:29|5,0.0%:381.11993965046236:0.0|0.0%:53|3,0.0%:381.11993965046236:50.339|0.2%:100|6
nanoseq-apr-3,374.4020562320797,19775.509,0.0%:374.4020562320797:0.0|0.0%:10|3,0.0%:374.4020562320797:65.522|0.3%:16|2,0.0%:374.4020562320797:0.0|0.0%:28|5,0.0%:374.4020562320797:0.0|0.0%:52|4,0.0%:374.4020562320797:241.751|1.2%:99|7
