workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jun-1,3954.8788994817196,10697.0,0.0%:3953.5308815211974:650.192|6.1%,0.1%:3950.713845858885:262.064|2.4%,0.3%:3943.474381806344:450.128|4.2%,0.4%:3937.4137816724315:720.192|6.7%,0.4%:3937.4137816724315:926.256|8.7%
rnaseq-jun-2,3997.7635646420995,11472.0,0.0%:3996.308589365131:682.532|5.9%,0.1%:3993.5750044267397:194.844|1.7%,0.3%:3986.23380282933:136.844|1.2%,0.4%:3980.202794498918:750.532|6.5%,0.4%:3980.202794498918:824.532|7.2%
rnaseq-jun-3,3979.836212471183,10863.0,0.0%:3978.4503657300916:725.008|6.7%,0.1%:3975.621756783131:462.672|4.3%,0.3%:3968.3393001388904:569.672|5.2%,0.4%:3962.2722702380797:532.672|4.9%,0.4%:3962.2722702380797:902.344|8.3%
