workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-apr-1,7414.0336835904545,24817.0,0.2%:7399.719489407842:585.628|2.4%,0.2%:7399.719489407842:585.628|2.4%,2.8%:7205.403199218414:272.814|1.1%,5.6%:6998.494727167823:0.0|0.0%,6.6%:6924.940076064528:212.814|0.9%
rangeland-apr-2,7403.906780770467,24742.0,0.2%:7391.744261468086:734.15|3.0%,0.2%:7391.744261468086:734.15|3.0%,2.7%:7205.076399245829:267.05|1.1%,5.6%:6986.803513069968:0.0|0.0%,6.6%:6915.4224712813975:143.1|0.6%
rangeland-apr-3,7414.935404544191,24839.0,0.2%:7402.687860088774:647.999|2.6%,0.2%:7402.687860088774:647.999|2.6%,2.7%:7215.80354596837:327.333|1.3%,5.6%:6997.274681035113:0.0|0.0%,6.6%:6925.692219957025:221.666|0.9%
