workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jul-1,325.21997652617404,19616.143,0.0%:325.1216949451238:0.0|0.0%,0.0%:325.0643663546699:0.0|0.0%,0.1%:324.99891972604615:5.161|0.0%,0.0%:325.06229439812785:86.13|0.4%,0.1%:324.97078630914643:327.722|1.7%
nanoseq-jul-2,329.97577149873155,20705.598,0.0%:329.9000147207397:0.0|0.0%,0.0%:329.84508019361976:0.0|0.0%,0.0%:329.8214465631144:265.541|1.3%,0.0%:329.88934574211714:363.263|1.8%,0.1%:329.7360226816548:327.874|1.6%
nanoseq-jul-3,325.4884147849899,19775.509,0.0%:325.39104223954524:207.757|1.1%,0.0%:325.3321290041429:81.503|0.4%,0.1%:325.26971027340153:235.749|1.2%,0.1%:325.3144890276526:176.362|0.9%,0.1%:325.20797729508246:79.696|0.4%
