workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-sep-1,440.13450053199085,2003.0,0.0%:440.13450053199085:0.0|0.0%:5|1,0.0%:440.13450053199085:47.0|2.3%:11|2,0.0%:440.13450053199085:158.0|7.9%:18|3,0.0%:440.13450053199085:47.0|2.3%:33|2,0.4%:438.2699064889671:103.0|5.1%:8|2
montage-sep-2,414.17304520503865,1814.0,0.0%:414.17304520503865:0.0|0.0%:5|1,0.0%:414.17304520503865:99.0|5.5%:1|1,0.0%:414.17304520503865:0.0|0.0%:0|0,0.0%:414.17304520503865:202.0|11.1%:1|1,0.4%:412.34401801816654:138.0|7.6%:9|3
montage-sep-3,400.4667857482922,1884.0,0.0%:400.4667857482922:0.0|0.0%:5|1,0.0%:400.4667857482922:96.0|5.1%:1|1,0.0%:400.4667857482922:0.0|0.0%:0|0,0.0%:400.4667857482922:92.0|4.9%:1|1,0.4%:398.698286694448:119.0|6.3%:9|3
