workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-may-1,6615.791581464479,18299.0,19.5%:5325.920780527935:0.0|0.0%,19.5%:5325.920780527935:0.0|0.0%,22.3%:5141.862894347423:0.0|0.0%,22.5%:5127.606988343534:2569.769|14.0%,22.9%:5103.6235349199915:3528.769|19.3%
sarek-may-2,6446.868777503059,17619.0,19.2%:5208.170860425624:0.0|0.0%,19.2%:5208.170860425624:0.0|0.0%,22.0%:5030.282172526878:0.0|0.0%,22.2%:5012.478157248261:0.0|0.0%,22.8%:4978.488546868697:1567.412|8.9%
sarek-may-3,6693.866342056712,18878.0,19.7%:5376.005328610852:0.0|0.0%,19.7%:5376.005328610852:0.0|0.0%,22.5%:5190.38031934639:0.0|0.0%,22.7%:5177.101023091517:2375.417|12.6%,23.1%:5148.740844348842:2707.417|14.3%
