workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-oct-1,13164.268250569321,45898.0,43.7%:7405.872883367332:250.762|0.5%,44.3%:7331.687711766153:300.762|0.7%,45.4%:7193.633227538505:2400.762|5.2%,45.4%:7193.633227538505:2400.762|5.2%,45.9%:7119.99036879581:2959.762|6.4%
mag-oct-2,12993.328427328803,44188.0,43.6%:7326.143912310986:583.497|1.3%,44.0%:7277.4448899548115:284.497|0.6%,45.2%:7115.898130170563:3457.497|7.8%,45.2%:7115.898130170563:3457.497|7.8%,45.7%:7052.656577255728:1183.497|2.7%
mag-oct-3,13270.078629317537,46342.0,43.9%:7448.892240736526:214.877|0.5%,44.5%:7368.627476764459:215.877|0.5%,45.5%:7237.260795788284:2233.877|4.8%,45.5%:7237.260795788284:2233.877|4.8%,46.1%:7159.060711418073:178.877|0.4%
