workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-aug-1,210.39638214441004,2003.0,4.0%:201.87980474796882:0.0|0.0%,4.0%:201.87980474796882:0.0|0.0%,4.0%:201.87980474796882:0.0|0.0%,4.0%:201.87980474796882:0.0|0.0%,4.0%:201.87980474796882:0.0|0.0%
montage-aug-2,197.97029128137848,1814.0,4.7%:188.7529861675239:0.0|0.0%,4.7%:188.7529861675239:0.0|0.0%,4.7%:188.7529861675239:0.0|0.0%,4.7%:188.7529861675239:0.0|0.0%,4.7%:188.7529861675239:0.0|0.0%
montage-aug-3,191.2692443228828,1884.0,4.7%:182.3639334683635:0.0|0.0%,4.7%:182.3639334683635:0.0|0.0%,4.7%:182.3639334683635:0.0|0.0%,4.7%:182.3639334683635:0.0|0.0%,4.7%:182.3639334683635:0.0|0.0%
