workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-nov-1,26848.953539810354,18299.0,0.0%:26848.953539810354:0.0|0.0%,0.0%:26848.953539810354:0.0|0.0%,1.8%:26363.335079744607:1261.769|6.9%,3.9%:25799.18367537233:0.0|0.0%,3.9%:25799.18367537233:0.0|0.0%
sarek-nov-2,27064.267970690762,17619.0,0.0%:27064.267970690762:0.0|0.0%,0.0%:27064.267970690762:0.0|0.0%,1.7%:26593.15376685863:1277.412|7.3%,4.0%:25985.05097596427:0.0|0.0%,4.0%:25985.05097596427:0.0|0.0%
sarek-nov-3,26827.941474883995,18878.0,0.0%:26827.941474883995:0.0|0.0%,0.0%:26827.941474883995:0.0|0.0%,1.9%:26317.395532885224:1271.417|6.7%,3.9%:25780.089551531768:0.0|0.0%,3.9%:25780.089551531768:0.0|0.0%
