workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-sep-1,376.3080110717949,19616.143,0.0%:376.12493406333544:0.0|0.0%:10|3,0.1%:375.9452714331144:142.139|0.7%:16|3,0.2%:375.7137251964979:21.256|0.1%:27|6,0.2%:375.7234062547723:0.0|0.0%:3|2,0.2%:375.6073964697543:74.155|0.4%:52|6
nanoseq-sep-2,382.2797904659747,20705.598,0.0%:382.10073968401855:148.56|0.7%:12|3,0.1%:381.93089319124715:0.0|0.0%:18|2,0.1%:381.772568289174:0.0|0.0%:29|5,0.1%:381.8296667025909:241.132|1.2%:5|3,0.2%:381.6358709565083:639.25|3.1%:54|6
nanoseq-sep-3,375.62841709660654,19775.509,0.0%:375.4452256893526:0.0|0.0%:11|3,0.1%:375.2658368196162:65.522|0.3%:17|2,0.2%:375.05485635669044:0.0|0.0%:28|5,0.2%:375.0501473630971:0.0|0.0%:4|2,0.2%:374.92279195172955:312.92|1.6%:53|5
