task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,cpu_model
4,-,387750,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1725528707275,1764571507372,1764571515841,8566,8000,-,100.1,0.0,4800512,12550144,4800512,12554240,3147395791,5623,48248,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
7,-,382902,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,25769803776,1,1725528625159,1764571425251,1764571538472,113313,112000,-,103.3,4.9,1646632960,4567715840,1646718976,4629200896,2388114080,2038328,4634537,6006,0,2600960,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
3,-,388799,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,25769803776,1,1725528738483,1764571538572,1764571654639,116156,115000,-,102.1,3.6,1198567424,4491829248,1198567424,4492996608,2355372146,1940886,4570412,5861,0,2228224,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
5,-,390753,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.13--h8c37831_0,6,28800000,-,25769803776,1,1725528854650,1764571654739,1764571665309,10659,9000,-,99.6,0.0,4763648,12427264,4763648,12431360,3147399684,5814,48258,20,8036352,16384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
21,-,391510,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,12,57600000,-,25769803776,1,1725528865638,1764571665711,1764571752201,86563,82000,-,244.7,55.2,18481451008,23125061632,19359432704,23855484928,3147330512,11574289233,192231,684930,868352,11574296576,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
22,-,393112,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R1,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725528953022,1764571753104,1764573876228,2123206,2120000,-,597.0,63.4,21216276480,21681369088,21628186624,22092419072,13908852841,5951401634,970009,1451598,6503231488,5951410176,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
24,-,403768,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R3,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725531076233,1764573876329,1764575283232,1406999,1405000,-,588.1,67.7,22669373440,23195815936,23147372544,23673974784,12659738461,2726019035,817529,657862,11887800320,2726027264,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
23,-,412690,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,A549_R2,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725532483248,1764575283332,1764578946290,3663042,3660000,-,596.8,65.2,21845102592,22260744192,22417686528,22831181824,13941529396,6001670626,973997,1413229,13383315456,6001680384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
12,-,426693,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,25769803776,1,1725536146307,1764578946390,1764579019628,73321,72000,-,103.2,3.6,1214300160,4567715840,1215778816,4629200896,1449082120,2119929,2800433,6104,1479426048,2375680,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
16,-,428267,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1725536219649,1764579019729,1764579134641,114992,114000,-,67.6,7.3,2385817600,43049361408,2598600704,72831926272,616588906,13134507,142968,551,621666304,10338304,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
13,-,428261,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1725536219636,1764579019728,1764579246529,226893,226000,-,86.0,7.1,2372988928,43063009280,2716917760,72922427392,1497398596,18537065,356777,551,67866624,10350592,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
18,-,440669,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,K562_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1725536334646,1764579134741,1764579480846,346200,346000,-,90.3,7.1,2323714048,37634994176,2539118592,63076708352,2448765649,21957398,588261,551,2376142848,10334208,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
25,-,460111,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R1,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725536680853,1764579480948,1764580878259,1397406,1393000,-,589.8,62.9,21078614016,21563916288,21078614016,21563920384,13002496123,3606204358,859369,875560,9285197824,3606212608,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
15,-,469037,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,25769803776,1,1725538078266,1764580878359,1764580907523,29257,28000,-,109.5,3.4,1144328192,4491829248,1144328192,4556845056,573706638,2128132,1090793,6077,551378944,2359296,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
26,-,470052,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R2,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R2),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725538107531,1764580907623,1764581774450,866919,865000,-,581.1,61.1,20478480384,21063282688,20872261632,21348483072,12127100989,1444979972,752510,347856,9045942272,1444990976,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
19,-,477787,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,K562_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,25769803776,1,1725538974461,1764581774550,1764581883657,109196,108000,-,103.0,3.6,1201606656,4491829248,1201606656,4492288000,2397158090,2231317,4652222,6254,2356994048,2736128,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
27,-,479688,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN,K562_R3,NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R3),COMPLETED,0,-,quay.io/biocontainers/minimap2:2.17--hed695b0_3,6,28800000,-,25769803776,1,1725539083665,1764581883757,1764584990744,3107079,3103000,-,597.1,66.2,22162620416,22720806912,22776967168,23199719424,13950471635,5933394204,975089,1428098,8517652480,5933404160,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
28,-,492457,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542190758,1764584990843,1764585020346,29588,29000,-,471.1,0.1,52043776,621748224,52043776,685527040,5951507355,2929858192,25143,81371,5960327168,2930511872,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
29,-,493442,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542220355,1764585020446,1764585034141,13786,13000,-,466.0,0.2,73879552,630456320,73879552,685527040,2726124844,1359961727,11119,36148,2726068224,1360252928,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
30,-,494266,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542234153,1764585034242,1764585062994,28841,28000,-,467.4,0.2,79986688,630476800,79986688,686448640,6001776315,2961274122,24366,79823,6002388992,2961915904,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
31,-,495244,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542263011,1764585063095,1764585081241,18230,17000,-,474.4,0.2,55025664,621744128,55025664,685527040,3606310173,1772160852,15358,49669,3606265856,1772560384,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
32,-,496113,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542281252,1764585081341,1764585088739,7487,7000,-,466.8,0.1,49545216,621809664,49545216,686448640,1445085844,702949099,6292,19302,1445003264,703107072,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
33,-,496710,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM,K562_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,6,28800000,-,25769803776,1,1725542288748,1764585088839,1764585117458,28710,28000,-,470.1,0.2,58351616,623304704,58351616,685527040,5933499893,2953692175,25138,78589,4825595904,2954326016,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
34,-,497688,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542317481,1764585117557,1764585165267,47786,48000,-,511.3,14.8,4947824640,6010617856,5025505280,6075797504,5453537091,5238508495,307111,153474,1710374912,5239177216,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
35,-,498912,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542365271,1764585165367,1764585185783,20512,14000,-,459.3,7.3,2455867392,5959557120,2493927424,5982892032,1360067798,1261857098,72481,36146,956162048,1262149632,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
36,-,499741,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542385793,1764585185883,1764585235681,49888,47000,-,478.1,14.7,4912930816,6012764160,4965376000,6050562048,5634770705,5446810433,308316,154093,2267574272,5447467008,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
37,-,500961,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542435687,1764585235781,1764585262428,26741,21000,-,469.8,10.1,3383517184,5959323648,3383517184,6024597504,1772266922,1667340443,99525,49672,1420898304,1667739648,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
38,-,501897,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542462442,1764585262528,1764585274220,11778,7000,-,456.0,3.9,1306275840,5934190592,1321877504,6059466752,703055184,677421709,38793,19307,550305792,677580800,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
39,-,502566,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT,K562_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,6,28800000,-,25769803776,1,1725542474230,1764585274320,1764585322239,48009,45000,-,491.7,14.7,4924203008,6010961920,4987084800,6058741760,5636011917,5450838947,303984,151909,2022838272,5451505664,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
41,-,503838,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,-,12884901888,1,1725542522291,1764585322341,1764585335998,13707,7000,-,121.2,0.0,15134720,172359680,15134720,231587840,1261962419,2093360,72476,528,651317248,2097152,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
47,-,505159,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1725542537008,1764585337098,1764585337668,660,0,-,53.3,0.0,3149824,5640192,3149824,5644288,2203610,5487,259,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
40,-,503811,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,-,12884901888,1,1725542522251,1764585322339,1764585344325,22074,16000,-,123.1,0.0,14815232,172277760,14815232,231587840,2715065731,2343665,162950,589,1827196928,2347008,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
46,-,505483,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1725542537677,1764585337768,1764585345182,7505,6000,-,115.7,0.0,6955008,164339712,6955008,231587840,1261962515,5454,72476,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
42,-,504896,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,A549_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,-,12884901888,1,1725542536002,1764585336098,1764585352948,16946,16000,-,120.0,0.0,18931712,176590848,18931712,231587840,2773549989,2626945,159868,659,1007325184,2633728,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
43,-,506459,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,K562_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,-,12884901888,1,1725542544329,1764585344425,1764585355190,10861,10000,-,123.9,0.0,15732736,173088768,15732736,231587840,1667445771,2253297,99528,567,89112576,2256896,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
44,-,507969,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX,K562_R2,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,2,14400000,-,12884901888,1,1725542552966,1764585353048,1764585357883,4917,4000,-,122.2,0.0,14245888,171474944,14245888,231587840,677527031,2038136,38798,515,5578752,2043904,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
51,-,509039,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,A549_R1,NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1725542557910,1764585357983,1764585358784,874,0,-,97.0,0.0,3153920,5640192,3153920,5644288,2453916,5501,263,19,0,12288,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
