date,hour,day,month,weekday,ci
2023-01-06,07:00,06,01,Friday,500.36
2023-01-06,08:00,06,01,Friday,502.65
2023-01-06,09:00,06,01,Friday,502.38
2023-01-06,10:00,06,01,Friday,502.1
2023-01-06,11:00,06,01,Friday,502.66
2023-01-06,12:00,06,01,Friday,502.82
2023-01-06,13:00,06,01,Friday,502.35
2023-01-06,14:00,06,01,Friday,502.84
2023-01-06,15:00,06,01,Friday,502.87
2023-01-06,16:00,06,01,Friday,502.9
2023-01-06,17:00,06,01,Friday,503.34
2023-01-06,18:00,06,01,Friday,503.79
2023-01-06,19:00,06,01,Friday,503.86
2023-01-06,20:00,06,01,Friday,503.9
2023-01-06,21:00,06,01,Friday,504.27
2023-01-06,22:00,06,01,Friday,494.86
2023-01-06,23:00,06,01,Friday,458.67
2023-01-07,00:00,07,01,Saturday,423.92
2023-01-07,01:00,07,01,Saturday,384.97
2023-01-07,02:00,07,01,Saturday,353.12
2023-01-07,03:00,07,01,Saturday,345.61
2023-01-07,04:00,07,01,Saturday,359.44
2023-01-07,05:00,07,01,Saturday,399.85
2023-01-07,06:00,07,01,Saturday,458.18
2023-01-07,07:00,07,01,Saturday,498.47
2023-01-07,08:00,07,01,Saturday,504.17
2023-01-07,09:00,07,01,Saturday,503.91
2023-01-07,10:00,07,01,Saturday,503.35
2023-01-07,11:00,07,01,Saturday,502.73
2023-01-07,12:00,07,01,Saturday,503.23
2023-01-07,13:00,07,01,Saturday,502.96
2023-01-07,14:00,07,01,Saturday,502.98
2023-01-07,15:00,07,01,Saturday,502.98
2023-01-07,16:00,07,01,Saturday,502.61
2023-01-07,17:00,07,01,Saturday,502.48
2023-01-07,18:00,07,01,Saturday,502.5
2023-01-07,19:00,07,01,Saturday,502.61
2023-01-07,20:00,07,01,Saturday,502.17
2023-01-07,21:00,07,01,Saturday,502.19
2023-01-07,22:00,07,01,Saturday,490.19
2023-01-07,23:00,07,01,Saturday,442.72
2023-01-08,00:00,08,01,Sunday,383.36
2023-01-08,01:00,08,01,Sunday,336.2
2023-01-08,02:00,08,01,Sunday,311.25
2023-01-08,03:00,08,01,Sunday,313.33
2023-01-08,04:00,08,01,Sunday,334.06
2023-01-08,05:00,08,01,Sunday,380.66
2023-01-08,06:00,08,01,Sunday,446.79
2023-01-08,07:00,08,01,Sunday,492.76
2023-01-08,08:00,08,01,Sunday,499.45
2023-01-08,09:00,08,01,Sunday,500.87
2023-01-08,10:00,08,01,Sunday,500.91
2023-01-08,11:00,08,01,Sunday,501.25
2023-01-08,12:00,08,01,Sunday,501.28
2023-01-08,13:00,08,01,Sunday,501.3
2023-01-08,14:00,08,01,Sunday,500.64
2023-01-08,15:00,08,01,Sunday,500.66
2023-01-08,16:00,08,01,Sunday,501.39
2023-01-08,17:00,08,01,Sunday,500.84
2023-01-08,18:00,08,01,Sunday,500.72
2023-01-08,19:00,08,01,Sunday,500.42
2023-01-08,20:00,08,01,Sunday,500.54
2023-01-08,21:00,08,01,Sunday,501.12
2023-01-08,22:00,08,01,Sunday,489.36
2023-01-08,23:00,08,01,Sunday,442.07
2023-01-09,00:00,09,01,Monday,390.97
2023-01-09,01:00,09,01,Monday,344.4
2023-01-09,02:00,09,01,Monday,323.02
2023-01-09,03:00,09,01,Monday,318.86
2023-01-09,04:00,09,01,Monday,340.37
2023-01-09,05:00,09,01,Monday,389.77
2023-01-09,06:00,09,01,Monday,451.23
2023-01-09,07:00,09,01,Monday,495.62
2023-01-09,08:00,09,01,Monday,501.5
2023-01-09,09:00,09,01,Monday,499.86
2023-01-09,10:00,09,01,Monday,498.8
2023-01-09,11:00,09,01,Monday,498.3
2023-01-09,12:00,09,01,Monday,496.66
2023-01-09,13:00,09,01,Monday,494.24
2023-01-09,14:00,09,01,Monday,494.02
2023-01-09,15:00,09,01,Monday,493.63
2023-01-09,16:00,09,01,Monday,494.87
2023-01-09,17:00,09,01,Monday,494.78
2023-01-09,18:00,09,01,Monday,495.24
2023-01-09,19:00,09,01,Monday,496.55
2023-01-09,20:00,09,01,Monday,496.38
2023-01-09,21:00,09,01,Monday,497.63
2023-01-09,22:00,09,01,Monday,487.28
2023-01-09,23:00,09,01,Monday,449.84
2023-01-10,00:00,10,01,Tuesday,409.74
2023-01-10,01:00,10,01,Tuesday,378.33
2023-01-10,02:00,10,01,Tuesday,365.54
2023-01-10,03:00,10,01,Tuesday,363.69
2023-01-10,04:00,10,01,Tuesday,379.14
2023-01-10,05:00,10,01,Tuesday,409.73
2023-01-10,06:00,10,01,Tuesday,454.29
2023-01-10,07:00,10,01,Tuesday,492.66
2023-01-10,08:00,10,01,Tuesday,498.74
2023-01-10,09:00,10,01,Tuesday,499.34
2023-01-10,10:00,10,01,Tuesday,499.76
2023-01-10,11:00,10,01,Tuesday,499.18
2023-01-10,12:00,10,01,Tuesday,498.5
2023-01-10,13:00,10,01,Tuesday,497.24
2023-01-10,14:00,10,01,Tuesday,497.34
2023-01-10,15:00,10,01,Tuesday,498.47
2023-01-10,16:00,10,01,Tuesday,499.62
2023-01-10,17:00,10,01,Tuesday,499.18
2023-01-10,18:00,10,01,Tuesday,499.06
2023-01-10,19:00,10,01,Tuesday,499.41
2023-01-10,20:00,10,01,Tuesday,499.77
2023-01-10,21:00,10,01,Tuesday,499.74
2023-01-10,22:00,10,01,Tuesday,490.9
2023-01-10,23:00,10,01,Tuesday,455.21
2023-01-11,00:00,11,01,Wednesday,422.36
2023-01-11,01:00,11,01,Wednesday,388.09
2023-01-11,02:00,11,01,Wednesday,360.53
2023-01-11,03:00,11,01,Wednesday,343.27
2023-01-11,04:00,11,01,Wednesday,362.21
2023-01-11,05:00,11,01,Wednesday,400.69
2023-01-11,06:00,11,01,Wednesday,454.27
2023-01-11,07:00,11,01,Wednesday,494.52
2023-01-11,08:00,11,01,Wednesday,500.85
2023-01-11,09:00,11,01,Wednesday,500.63
2023-01-11,10:00,11,01,Wednesday,500.31
2023-01-11,11:00,11,01,Wednesday,500.14
2023-01-11,12:00,11,01,Wednesday,499.46
2023-01-11,13:00,11,01,Wednesday,499.29
2023-01-11,14:00,11,01,Wednesday,499.35
2023-01-11,15:00,11,01,Wednesday,498.62
2023-01-11,16:00,11,01,Wednesday,499.05
2023-01-11,17:00,11,01,Wednesday,498.78
2023-01-11,18:00,11,01,Wednesday,498.99
2023-01-11,19:00,11,01,Wednesday,499.3
2023-01-11,20:00,11,01,Wednesday,500.31
2023-01-11,21:00,11,01,Wednesday,500.1
2023-01-11,22:00,11,01,Wednesday,492.61
2023-01-11,23:00,11,01,Wednesday,455.42
2023-01-12,00:00,12,01,Thursday,414.56
2023-01-12,01:00,12,01,Thursday,379.47
2023-01-12,02:00,12,01,Thursday,356.8
2023-01-12,03:00,12,01,Thursday,351.35
2023-01-12,04:00,12,01,Thursday,370.43
2023-01-12,05:00,12,01,Thursday,404.05
2023-01-12,06:00,12,01,Thursday,453.26
2023-01-12,07:00,12,01,Thursday,495.5
2023-01-12,08:00,12,01,Thursday,502.72
2023-01-12,09:00,12,01,Thursday,502.2
2023-01-12,10:00,12,01,Thursday,502.04
2023-01-12,11:00,12,01,Thursday,501.94
2023-01-12,12:00,12,01,Thursday,501.76
2023-01-12,13:00,12,01,Thursday,501.04
2023-01-12,14:00,12,01,Thursday,500.74
2023-01-12,15:00,12,01,Thursday,501.78
2023-01-12,16:00,12,01,Thursday,501.2
2023-01-12,17:00,12,01,Thursday,501.37
2023-01-12,18:00,12,01,Thursday,501.59
2023-01-12,19:00,12,01,Thursday,501.59
2023-01-12,20:00,12,01,Thursday,501.48
2023-01-12,21:00,12,01,Thursday,501.23
2023-01-12,22:00,12,01,Thursday,491.1
2023-01-12,23:00,12,01,Thursday,448.05
2023-01-13,00:00,13,01,Friday,402.21
2023-01-13,01:00,13,01,Friday,365.36
2023-01-13,02:00,13,01,Friday,348.58
2023-01-13,03:00,13,01,Friday,346.46
2023-01-13,04:00,13,01,Friday,383.25
2023-01-13,05:00,13,01,Friday,429.32
2023-01-13,06:00,13,01,Friday,472.77
2023-01-13,07:00,13,01,Friday,498.19
2023-01-13,08:00,13,01,Friday,500.91
2023-01-13,09:00,13,01,Friday,500.61
2023-01-13,10:00,13,01,Friday,499.55
2023-01-13,11:00,13,01,Friday,499.05
2023-01-13,12:00,13,01,Friday,498.32
2023-01-13,13:00,13,01,Friday,498.0
2023-01-13,14:00,13,01,Friday,497.78
2023-01-13,15:00,13,01,Friday,500.11
2023-01-13,16:00,13,01,Friday,500.52
2023-01-13,17:00,13,01,Friday,501.61
2023-01-13,18:00,13,01,Friday,501.66
2023-01-13,19:00,13,01,Friday,501.06
2023-01-13,20:00,13,01,Friday,500.68
2023-01-13,21:00,13,01,Friday,500.39
2023-01-13,22:00,13,01,Friday,491.52
2023-01-13,23:00,13,01,Friday,468.63
2023-01-14,00:00,14,01,Saturday,461.15
2023-01-14,01:00,14,01,Saturday,469.2
2023-01-14,02:00,14,01,Saturday,471.49
2023-01-14,03:00,14,01,Saturday,475.73
2023-01-14,04:00,14,01,Saturday,477.93
2023-01-14,05:00,14,01,Saturday,480.26
2023-01-14,06:00,14,01,Saturday,489.36
2023-01-14,07:00,14,01,Saturday,496.53
2023-01-14,08:00,14,01,Saturday,498.19
2023-01-14,09:00,14,01,Saturday,496.96
2023-01-14,10:00,14,01,Saturday,497.33
2023-01-14,11:00,14,01,Saturday,496.77
2023-01-14,12:00,14,01,Saturday,497.39
2023-01-14,13:00,14,01,Saturday,496.51
2023-01-14,14:00,14,01,Saturday,496.93
2023-01-14,15:00,14,01,Saturday,494.76
2023-01-14,16:00,14,01,Saturday,494.52
2023-01-14,17:00,14,01,Saturday,495.75
2023-01-14,18:00,14,01,Saturday,497.17
2023-01-14,19:00,14,01,Saturday,498.05
2023-01-14,20:00,14,01,Saturday,497.46
2023-01-14,21:00,14,01,Saturday,495.95
2023-01-14,22:00,14,01,Saturday,490.19
2023-01-14,23:00,14,01,Saturday,468.72
2023-01-15,00:00,15,01,Sunday,460.08
2023-01-15,01:00,15,01,Sunday,456.26
2023-01-15,02:00,15,01,Sunday,455.87
2023-01-15,03:00,15,01,Sunday,460.37
2023-01-15,04:00,15,01,Sunday,474.89
2023-01-15,05:00,15,01,Sunday,486.6
2023-01-15,06:00,15,01,Sunday,495.55
2023-01-15,07:00,15,01,Sunday,500.54
2023-01-15,08:00,15,01,Sunday,500.84
2023-01-15,09:00,15,01,Sunday,500.5
2023-01-15,10:00,15,01,Sunday,500.46
2023-01-15,11:00,15,01,Sunday,500.82
2023-01-15,12:00,15,01,Sunday,501.04
2023-01-15,13:00,15,01,Sunday,499.32
2023-01-15,14:00,15,01,Sunday,498.7
2023-01-15,15:00,15,01,Sunday,499.41
2023-01-15,16:00,15,01,Sunday,499.98
2023-01-15,17:00,15,01,Sunday,499.21
2023-01-15,18:00,15,01,Sunday,500.11
2023-01-15,19:00,15,01,Sunday,500.55
2023-01-15,20:00,15,01,Sunday,500.49
2023-01-15,21:00,15,01,Sunday,499.41
2023-01-15,22:00,15,01,Sunday,496.57
2023-01-15,23:00,15,01,Sunday,489.16
2023-01-16,00:00,16,01,Monday,488.99
2023-01-16,01:00,16,01,Monday,481.96
2023-01-16,02:00,16,01,Monday,478.29
2023-01-16,03:00,16,01,Monday,474.52
2023-01-16,04:00,16,01,Monday,472.69
2023-01-16,05:00,16,01,Monday,473.66
2023-01-16,06:00,16,01,Monday,483.6
2023-01-16,07:00,16,01,Monday,497.04
2023-01-16,08:00,16,01,Monday,498.25
2023-01-16,09:00,16,01,Monday,497.96
2023-01-16,10:00,16,01,Monday,497.68
2023-01-16,11:00,16,01,Monday,497.26
2023-01-16,12:00,16,01,Monday,497.19
2023-01-16,13:00,16,01,Monday,497.96
2023-01-16,14:00,16,01,Monday,498.27
2023-01-16,15:00,16,01,Monday,497.35
2023-01-16,16:00,16,01,Monday,496.79
2023-01-16,17:00,16,01,Monday,497.47
2023-01-16,18:00,16,01,Monday,497.32
2023-01-16,19:00,16,01,Monday,496.77
2023-01-16,20:00,16,01,Monday,497.8
2023-01-16,21:00,16,01,Monday,498.94
2023-01-16,22:00,16,01,Monday,491.42
2023-01-16,23:00,16,01,Monday,459.8
2023-01-17,00:00,17,01,Tuesday,436.25
2023-01-17,01:00,17,01,Tuesday,414.0
2023-01-17,02:00,17,01,Tuesday,405.74
2023-01-17,03:00,17,01,Tuesday,403.25
2023-01-17,04:00,17,01,Tuesday,407.9
2023-01-17,05:00,17,01,Tuesday,417.67
2023-01-17,06:00,17,01,Tuesday,455.72
2023-01-17,07:00,17,01,Tuesday,495.93
2023-01-17,08:00,17,01,Tuesday,502.42
2023-01-17,09:00,17,01,Tuesday,501.89
2023-01-17,10:00,17,01,Tuesday,501.25
2023-01-17,11:00,17,01,Tuesday,500.63
2023-01-17,12:00,17,01,Tuesday,500.28
2023-01-17,13:00,17,01,Tuesday,500.19
2023-01-17,14:00,17,01,Tuesday,500.1
2023-01-17,15:00,17,01,Tuesday,502.87
2023-01-17,16:00,17,01,Tuesday,502.9
2023-01-17,17:00,17,01,Tuesday,503.66
2023-01-17,18:00,17,01,Tuesday,503.83
2023-01-17,19:00,17,01,Tuesday,503.29
2023-01-17,20:00,17,01,Tuesday,502.98
2023-01-17,21:00,17,01,Tuesday,503.02
2023-01-17,22:00,17,01,Tuesday,494.47
2023-01-17,23:00,17,01,Tuesday,463.16
2023-01-18,00:00,18,01,Wednesday,430.1
2023-01-18,01:00,18,01,Wednesday,399.97
2023-01-18,02:00,18,01,Wednesday,384.46
2023-01-18,03:00,18,01,Wednesday,376.69
2023-01-18,04:00,18,01,Wednesday,388.6
2023-01-18,05:00,18,01,Wednesday,409.53
2023-01-18,06:00,18,01,Wednesday,452.15
2023-01-18,07:00,18,01,Wednesday,491.6
2023-01-18,08:00,18,01,Wednesday,499.84
2023-01-18,09:00,18,01,Wednesday,499.91
2023-01-18,10:00,18,01,Wednesday,499.04
2023-01-18,11:00,18,01,Wednesday,499.28
2023-01-18,12:00,18,01,Wednesday,499.26
2023-01-18,13:00,18,01,Wednesday,499.02
2023-01-18,14:00,18,01,Wednesday,499.26
2023-01-18,15:00,18,01,Wednesday,499.85
2023-01-18,16:00,18,01,Wednesday,501.82
2023-01-18,17:00,18,01,Wednesday,502.46
2023-01-18,18:00,18,01,Wednesday,502.51
2023-01-18,19:00,18,01,Wednesday,502.42
2023-01-18,20:00,18,01,Wednesday,502.15
2023-01-18,21:00,18,01,Wednesday,502.07
2023-01-18,22:00,18,01,Wednesday,493.67
2023-01-18,23:00,18,01,Wednesday,455.59
2023-01-19,00:00,19,01,Thursday,411.43
2023-01-19,01:00,19,01,Thursday,384.48
2023-01-19,02:00,19,01,Thursday,362.8
2023-01-19,03:00,19,01,Thursday,365.59
2023-01-19,04:00,19,01,Thursday,393.72
2023-01-19,05:00,19,01,Thursday,429.33
2023-01-19,06:00,19,01,Thursday,465.68
2023-01-19,07:00,19,01,Thursday,496.17
2023-01-19,08:00,19,01,Thursday,502.43
2023-01-19,09:00,19,01,Thursday,503.17
2023-01-19,10:00,19,01,Thursday,501.74
2023-01-19,11:00,19,01,Thursday,501.69
2023-01-19,12:00,19,01,Thursday,501.53
2023-01-19,13:00,19,01,Thursday,500.26
2023-01-19,14:00,19,01,Thursday,500.58
2023-01-19,15:00,19,01,Thursday,499.43
2023-01-19,16:00,19,01,Thursday,501.11
2023-01-19,17:00,19,01,Thursday,501.6
2023-01-19,18:00,19,01,Thursday,501.85
2023-01-19,19:00,19,01,Thursday,501.72
2023-01-19,20:00,19,01,Thursday,501.16
2023-01-19,21:00,19,01,Thursday,500.68
2023-01-19,22:00,19,01,Thursday,491.72
2023-01-19,23:00,19,01,Thursday,452.03
2023-01-20,00:00,20,01,Friday,401.27
2023-01-20,01:00,20,01,Friday,352.92
2023-01-20,02:00,20,01,Friday,329.43
2023-01-20,03:00,20,01,Friday,318.15
2023-01-20,04:00,20,01,Friday,342.8
2023-01-20,05:00,20,01,Friday,386.18
2023-01-20,06:00,20,01,Friday,443.95
2023-01-20,07:00,20,01,Friday,488.87
2023-01-20,08:00,20,01,Friday,498.75
2023-01-20,09:00,20,01,Friday,497.09
2023-01-20,10:00,20,01,Friday,495.64
2023-01-20,11:00,20,01,Friday,494.92
2023-01-20,12:00,20,01,Friday,494.47
2023-01-20,13:00,20,01,Friday,494.31
2023-01-20,14:00,20,01,Friday,495.54
2023-01-20,15:00,20,01,Friday,495.97
2023-01-20,16:00,20,01,Friday,497.0
2023-01-20,17:00,20,01,Friday,496.65
2023-01-20,18:00,20,01,Friday,496.42
2023-01-20,19:00,20,01,Friday,496.59
2023-01-20,20:00,20,01,Friday,496.51
2023-01-20,21:00,20,01,Friday,495.68
2023-01-20,22:00,20,01,Friday,482.18
2023-01-20,23:00,20,01,Friday,434.65
2023-01-21,00:00,21,01,Saturday,383.91
2023-01-21,01:00,21,01,Saturday,343.97
2023-01-21,02:00,21,01,Saturday,321.08
2023-01-21,03:00,21,01,Saturday,319.43
2023-01-21,04:00,21,01,Saturday,340.78
2023-01-21,05:00,21,01,Saturday,374.47
2023-01-21,06:00,21,01,Saturday,433.99
2023-01-21,07:00,21,01,Saturday,485.54
2023-01-21,08:00,21,01,Saturday,498.49
2023-01-21,09:00,21,01,Saturday,498.63
2023-01-21,10:00,21,01,Saturday,498.36
2023-01-21,11:00,21,01,Saturday,498.17
2023-01-21,12:00,21,01,Saturday,498.5
2023-01-21,13:00,21,01,Saturday,498.09
2023-01-21,14:00,21,01,Saturday,499.79
2023-01-21,15:00,21,01,Saturday,499.06
2023-01-21,16:00,21,01,Saturday,499.84
2023-01-21,17:00,21,01,Saturday,500.05
2023-01-21,18:00,21,01,Saturday,500.6
2023-01-21,19:00,21,01,Saturday,500.86
2023-01-21,20:00,21,01,Saturday,501.64
2023-01-21,21:00,21,01,Saturday,501.33
2023-01-21,22:00,21,01,Saturday,490.33
2023-01-21,23:00,21,01,Saturday,453.0
2023-01-22,00:00,22,01,Sunday,416.25
2023-01-22,01:00,22,01,Sunday,387.01
2023-01-22,02:00,22,01,Sunday,367.25
2023-01-22,03:00,22,01,Sunday,379.59
2023-01-22,04:00,22,01,Sunday,369.94
2023-01-22,05:00,22,01,Sunday,396.88
2023-01-22,06:00,22,01,Sunday,443.37
2023-01-22,07:00,22,01,Sunday,489.94
2023-01-22,08:00,22,01,Sunday,501.18
2023-01-22,09:00,22,01,Sunday,500.56
2023-01-22,10:00,22,01,Sunday,499.68
2023-01-22,11:00,22,01,Sunday,500.23
2023-01-22,12:00,22,01,Sunday,501.4
2023-01-22,13:00,22,01,Sunday,500.43
2023-01-22,14:00,22,01,Sunday,501.36
2023-01-22,15:00,22,01,Sunday,502.51
2023-01-22,16:00,22,01,Sunday,503.12
2023-01-22,17:00,22,01,Sunday,503.2
2023-01-22,18:00,22,01,Sunday,503.74
2023-01-22,19:00,22,01,Sunday,504.23
2023-01-22,20:00,22,01,Sunday,504.52
2023-01-22,21:00,22,01,Sunday,503.58
2023-01-22,22:00,22,01,Sunday,500.31
2023-01-22,23:00,22,01,Sunday,492.88
2023-01-23,00:00,23,01,Monday,486.44
2023-01-23,01:00,23,01,Monday,474.95
2023-01-23,02:00,23,01,Monday,466.91
2023-01-23,03:00,23,01,Monday,459.28
2023-01-23,04:00,23,01,Monday,470.43
2023-01-23,05:00,23,01,Monday,477.99
2023-01-23,06:00,23,01,Monday,487.14
2023-01-23,07:00,23,01,Monday,501.3
2023-01-23,08:00,23,01,Monday,504.59
2023-01-23,09:00,23,01,Monday,503.69
2023-01-23,10:00,23,01,Monday,501.65
2023-01-23,11:00,23,01,Monday,500.74
2023-01-23,12:00,23,01,Monday,500.76
2023-01-23,13:00,23,01,Monday,500.52
2023-01-23,14:00,23,01,Monday,501.06
2023-01-23,15:00,23,01,Monday,499.59
2023-01-23,16:00,23,01,Monday,501.19
2023-01-23,17:00,23,01,Monday,500.98
2023-01-23,18:00,23,01,Monday,500.87
2023-01-23,19:00,23,01,Monday,501.36
2023-01-23,20:00,23,01,Monday,501.59
2023-01-23,21:00,23,01,Monday,502.03
2023-01-23,22:00,23,01,Monday,498.72
2023-01-23,23:00,23,01,Monday,489.19
2023-01-24,00:00,24,01,Tuesday,476.29
2023-01-24,01:00,24,01,Tuesday,448.49
2023-01-24,02:00,24,01,Tuesday,393.03
2023-01-24,03:00,24,01,Tuesday,377.28
2023-01-24,04:00,24,01,Tuesday,390.74
2023-01-24,05:00,24,01,Tuesday,415.54
2023-01-24,06:00,24,01,Tuesday,459.64
2023-01-24,07:00,24,01,Tuesday,494.0
2023-01-24,08:00,24,01,Tuesday,500.85
2023-01-24,09:00,24,01,Tuesday,499.85
2023-01-24,10:00,24,01,Tuesday,499.32
2023-01-24,11:00,24,01,Tuesday,497.88
2023-01-24,12:00,24,01,Tuesday,496.36
2023-01-24,13:00,24,01,Tuesday,495.72
2023-01-24,14:00,24,01,Tuesday,495.05
2023-01-24,15:00,24,01,Tuesday,495.02
2023-01-24,16:00,24,01,Tuesday,495.49
2023-01-24,17:00,24,01,Tuesday,495.66
2023-01-24,18:00,24,01,Tuesday,495.92
2023-01-24,19:00,24,01,Tuesday,496.54
2023-01-24,20:00,24,01,Tuesday,497.52
2023-01-24,21:00,24,01,Tuesday,498.96
2023-01-24,22:00,24,01,Tuesday,492.41
2023-01-24,23:00,24,01,Tuesday,469.93
2023-01-25,00:00,25,01,Wednesday,443.19
2023-01-25,01:00,25,01,Wednesday,416.95
2023-01-25,02:00,25,01,Wednesday,402.38
2023-01-25,03:00,25,01,Wednesday,396.41
2023-01-25,04:00,25,01,Wednesday,407.23
