date,hour,day,month,weekday,ci
2024-01-04,15:00,04,01,Thursday,259.96
2024-01-04,16:00,04,01,Thursday,236.74
2024-01-04,17:00,04,01,Thursday,220.51
2024-01-04,18:00,04,01,Thursday,215.79
2024-01-04,19:00,04,01,Thursday,210.42
2024-01-04,20:00,04,01,Thursday,212.33
2024-01-04,21:00,04,01,Thursday,250.92
2024-01-04,22:00,04,01,Thursday,341.12
2024-01-04,23:00,04,01,Thursday,404.9
2024-01-05,00:00,05,01,Friday,402.69
2024-01-05,01:00,05,01,Friday,386.31
2024-01-05,02:00,05,01,Friday,368.92
2024-01-05,03:00,05,01,Friday,347.07
2024-01-05,04:00,05,01,Friday,325.17
2024-01-05,05:00,05,01,Friday,329.16
2024-01-05,06:00,05,01,Friday,322.06
2024-01-05,07:00,05,01,Friday,306.97
2024-01-05,08:00,05,01,Friday,292.74
2024-01-05,09:00,05,01,Friday,289.49
2024-01-05,10:00,05,01,Friday,287.97
2024-01-05,11:00,05,01,Friday,286.48
2024-01-05,12:00,05,01,Friday,300.66
2024-01-05,13:00,05,01,Friday,313.0
2024-01-05,14:00,05,01,Friday,287.61
2024-01-05,15:00,05,01,Friday,254.95
2024-01-05,16:00,05,01,Friday,242.07
2024-01-05,17:00,05,01,Friday,221.41
2024-01-05,18:00,05,01,Friday,201.29
2024-01-05,19:00,05,01,Friday,194.04
2024-01-05,20:00,05,01,Friday,191.34
2024-01-05,21:00,05,01,Friday,196.22
2024-01-05,22:00,05,01,Friday,232.61
2024-01-05,23:00,05,01,Friday,361.33
2024-01-06,00:00,06,01,Saturday,415.66
2024-01-06,01:00,06,01,Saturday,420.89
2024-01-06,02:00,06,01,Saturday,427.87
2024-01-06,03:00,06,01,Saturday,431.81
2024-01-06,04:00,06,01,Saturday,432.46
2024-01-06,05:00,06,01,Saturday,440.51
2024-01-06,06:00,06,01,Saturday,442.98
2024-01-06,07:00,06,01,Saturday,446.18
2024-01-06,08:00,06,01,Saturday,454.9
2024-01-06,09:00,06,01,Saturday,461.5
2024-01-06,10:00,06,01,Saturday,466.37
2024-01-06,11:00,06,01,Saturday,467.66
2024-01-06,12:00,06,01,Saturday,471.62
2024-01-06,13:00,06,01,Saturday,469.72
2024-01-06,14:00,06,01,Saturday,429.19
2024-01-06,15:00,06,01,Saturday,377.51
2024-01-06,16:00,06,01,Saturday,358.85
2024-01-06,17:00,06,01,Saturday,335.35
2024-01-06,18:00,06,01,Saturday,295.27
2024-01-06,19:00,06,01,Saturday,275.35
2024-01-06,20:00,06,01,Saturday,263.75
2024-01-06,21:00,06,01,Saturday,255.76
2024-01-06,22:00,06,01,Saturday,285.44
2024-01-06,23:00,06,01,Saturday,389.69
2024-01-07,00:00,07,01,Sunday,441.03
2024-01-07,01:00,07,01,Sunday,454.33
2024-01-07,02:00,07,01,Sunday,449.59
2024-01-07,03:00,07,01,Sunday,445.39
2024-01-07,04:00,07,01,Sunday,445.78
2024-01-07,05:00,07,01,Sunday,445.06
2024-01-07,06:00,07,01,Sunday,447.41
2024-01-07,07:00,07,01,Sunday,443.38
2024-01-07,08:00,07,01,Sunday,438.86
2024-01-07,09:00,07,01,Sunday,434.13
2024-01-07,10:00,07,01,Sunday,430.22
2024-01-07,11:00,07,01,Sunday,419.42
2024-01-07,12:00,07,01,Sunday,397.36
2024-01-07,13:00,07,01,Sunday,362.14
2024-01-07,14:00,07,01,Sunday,269.43
2024-01-07,15:00,07,01,Sunday,203.81
2024-01-07,16:00,07,01,Sunday,188.16
2024-01-07,17:00,07,01,Sunday,169.23
2024-01-07,18:00,07,01,Sunday,149.35
2024-01-07,19:00,07,01,Sunday,145.24
2024-01-07,20:00,07,01,Sunday,146.38
2024-01-07,21:00,07,01,Sunday,147.87
2024-01-07,22:00,07,01,Sunday,160.47
2024-01-07,23:00,07,01,Sunday,215.24
2024-01-08,00:00,08,01,Monday,242.84
2024-01-08,01:00,08,01,Monday,253.58
2024-01-08,02:00,08,01,Monday,251.38
2024-01-08,03:00,08,01,Monday,238.92
2024-01-08,04:00,08,01,Monday,218.9
2024-01-08,05:00,08,01,Monday,198.21
2024-01-08,06:00,08,01,Monday,180.57
2024-01-08,07:00,08,01,Monday,172.32
2024-01-08,08:00,08,01,Monday,171.05
2024-01-08,09:00,08,01,Monday,173.0
2024-01-08,10:00,08,01,Monday,179.0
2024-01-08,11:00,08,01,Monday,196.48
2024-01-08,12:00,08,01,Monday,223.77
2024-01-08,13:00,08,01,Monday,243.77
2024-01-08,14:00,08,01,Monday,247.11
2024-01-08,15:00,08,01,Monday,241.31
2024-01-08,16:00,08,01,Monday,231.71
2024-01-08,17:00,08,01,Monday,226.48
2024-01-08,18:00,08,01,Monday,232.57
2024-01-08,19:00,08,01,Monday,229.9
2024-01-08,20:00,08,01,Monday,228.66
2024-01-08,21:00,08,01,Monday,232.34
2024-01-08,22:00,08,01,Monday,250.54
2024-01-08,23:00,08,01,Monday,255.16
2024-01-09,00:00,09,01,Tuesday,270.12
2024-01-09,01:00,09,01,Tuesday,271.97
2024-01-09,02:00,09,01,Tuesday,281.11
2024-01-09,03:00,09,01,Tuesday,277.97
2024-01-09,04:00,09,01,Tuesday,255.51
2024-01-09,05:00,09,01,Tuesday,231.91
2024-01-09,06:00,09,01,Tuesday,223.64
2024-01-09,07:00,09,01,Tuesday,226.33
2024-01-09,08:00,09,01,Tuesday,226.54
2024-01-09,09:00,09,01,Tuesday,226.4
2024-01-09,10:00,09,01,Tuesday,233.94
2024-01-09,11:00,09,01,Tuesday,258.13
2024-01-09,12:00,09,01,Tuesday,296.07
2024-01-09,13:00,09,01,Tuesday,298.45
2024-01-09,14:00,09,01,Tuesday,252.8
2024-01-09,15:00,09,01,Tuesday,205.55
2024-01-09,16:00,09,01,Tuesday,193.73
2024-01-09,17:00,09,01,Tuesday,189.17
2024-01-09,18:00,09,01,Tuesday,185.03
2024-01-09,19:00,09,01,Tuesday,183.56
2024-01-09,20:00,09,01,Tuesday,187.27
2024-01-09,21:00,09,01,Tuesday,205.43
2024-01-09,22:00,09,01,Tuesday,269.3
2024-01-09,23:00,09,01,Tuesday,413.41
2024-01-10,00:00,10,01,Wednesday,459.66
2024-01-10,01:00,10,01,Wednesday,450.22
2024-01-10,02:00,10,01,Wednesday,426.96
2024-01-10,03:00,10,01,Wednesday,395.83
2024-01-10,04:00,10,01,Wednesday,346.98
2024-01-10,05:00,10,01,Wednesday,288.1
2024-01-10,06:00,10,01,Wednesday,258.13
2024-01-10,07:00,10,01,Wednesday,249.93
2024-01-10,08:00,10,01,Wednesday,243.05
2024-01-10,09:00,10,01,Wednesday,248.0
2024-01-10,10:00,10,01,Wednesday,254.49
2024-01-10,11:00,10,01,Wednesday,274.26
2024-01-10,12:00,10,01,Wednesday,302.53
2024-01-10,13:00,10,01,Wednesday,307.05
2024-01-10,14:00,10,01,Wednesday,267.85
2024-01-10,15:00,10,01,Wednesday,215.36
2024-01-10,16:00,10,01,Wednesday,191.25
2024-01-10,17:00,10,01,Wednesday,174.24
2024-01-10,18:00,10,01,Wednesday,179.28
2024-01-10,19:00,10,01,Wednesday,186.25
2024-01-10,20:00,10,01,Wednesday,193.51
2024-01-10,21:00,10,01,Wednesday,207.58
2024-01-10,22:00,10,01,Wednesday,245.67
2024-01-10,23:00,10,01,Wednesday,358.17
2024-01-11,00:00,11,01,Thursday,406.66
2024-01-11,01:00,11,01,Thursday,405.35
2024-01-11,02:00,11,01,Thursday,389.47
2024-01-11,03:00,11,01,Thursday,362.07
2024-01-11,04:00,11,01,Thursday,337.03
2024-01-11,05:00,11,01,Thursday,324.49
2024-01-11,06:00,11,01,Thursday,307.48
2024-01-11,07:00,11,01,Thursday,283.61
2024-01-11,08:00,11,01,Thursday,268.67
2024-01-11,09:00,11,01,Thursday,259.2
2024-01-11,10:00,11,01,Thursday,267.43
2024-01-11,11:00,11,01,Thursday,274.97
2024-01-11,12:00,11,01,Thursday,302.74
2024-01-11,13:00,11,01,Thursday,299.16
2024-01-11,14:00,11,01,Thursday,250.4
2024-01-11,15:00,11,01,Thursday,215.1
2024-01-11,16:00,11,01,Thursday,196.53
2024-01-11,17:00,11,01,Thursday,192.32
2024-01-11,18:00,11,01,Thursday,196.86
2024-01-11,19:00,11,01,Thursday,194.98
2024-01-11,20:00,11,01,Thursday,197.62
2024-01-11,21:00,11,01,Thursday,199.79
2024-01-11,22:00,11,01,Thursday,204.74
2024-01-11,23:00,11,01,Thursday,225.43
2024-01-12,00:00,12,01,Friday,268.59
2024-01-12,01:00,12,01,Friday,249.7
2024-01-12,02:00,12,01,Friday,213.88
2024-01-12,03:00,12,01,Friday,219.5
2024-01-12,04:00,12,01,Friday,214.28
2024-01-12,05:00,12,01,Friday,219.65
2024-01-12,06:00,12,01,Friday,222.94
2024-01-12,07:00,12,01,Friday,225.09
2024-01-12,08:00,12,01,Friday,228.17
2024-01-12,09:00,12,01,Friday,223.84
2024-01-12,10:00,12,01,Friday,216.65
2024-01-12,11:00,12,01,Friday,203.04
2024-01-12,12:00,12,01,Friday,241.05
2024-01-12,13:00,12,01,Friday,293.74
2024-01-12,14:00,12,01,Friday,274.73
2024-01-12,15:00,12,01,Friday,217.67
2024-01-12,16:00,12,01,Friday,185.59
2024-01-12,17:00,12,01,Friday,176.19
2024-01-12,18:00,12,01,Friday,178.79
2024-01-12,19:00,12,01,Friday,186.82
2024-01-12,20:00,12,01,Friday,192.48
2024-01-12,21:00,12,01,Friday,202.67
2024-01-12,22:00,12,01,Friday,234.45
2024-01-12,23:00,12,01,Friday,362.07
2024-01-13,00:00,13,01,Saturday,451.64
2024-01-13,01:00,13,01,Saturday,462.05
2024-01-13,02:00,13,01,Saturday,454.16
2024-01-13,03:00,13,01,Saturday,449.33
2024-01-13,04:00,13,01,Saturday,433.17
2024-01-13,05:00,13,01,Saturday,407.55
2024-01-13,06:00,13,01,Saturday,385.55
2024-01-13,07:00,13,01,Saturday,358.51
2024-01-13,08:00,13,01,Saturday,321.87
2024-01-13,09:00,13,01,Saturday,314.28
2024-01-13,10:00,13,01,Saturday,315.28
2024-01-13,11:00,13,01,Saturday,309.79
2024-01-13,12:00,13,01,Saturday,306.73
2024-01-13,13:00,13,01,Saturday,302.92
2024-01-13,14:00,13,01,Saturday,251.85
2024-01-13,15:00,13,01,Saturday,224.63
2024-01-13,16:00,13,01,Saturday,229.5
2024-01-13,17:00,13,01,Saturday,241.98
2024-01-13,18:00,13,01,Saturday,253.88
2024-01-13,19:00,13,01,Saturday,268.03
2024-01-13,20:00,13,01,Saturday,276.66
2024-01-13,21:00,13,01,Saturday,280.99
2024-01-13,22:00,13,01,Saturday,279.49
2024-01-13,23:00,13,01,Saturday,273.17
2024-01-14,00:00,14,01,Sunday,261.13
2024-01-14,01:00,14,01,Sunday,258.94
2024-01-14,02:00,14,01,Sunday,262.78
2024-01-14,03:00,14,01,Sunday,272.49
2024-01-14,04:00,14,01,Sunday,277.6
2024-01-14,05:00,14,01,Sunday,282.7
2024-01-14,06:00,14,01,Sunday,284.03
2024-01-14,07:00,14,01,Sunday,298.32
2024-01-14,08:00,14,01,Sunday,335.42
2024-01-14,09:00,14,01,Sunday,384.18
2024-01-14,10:00,14,01,Sunday,413.75
2024-01-14,11:00,14,01,Sunday,423.36
2024-01-14,12:00,14,01,Sunday,429.8
2024-01-14,13:00,14,01,Sunday,430.59
2024-01-14,14:00,14,01,Sunday,417.28
2024-01-14,15:00,14,01,Sunday,409.67
2024-01-14,16:00,14,01,Sunday,402.62
2024-01-14,17:00,14,01,Sunday,397.15
2024-01-14,18:00,14,01,Sunday,394.87
2024-01-14,19:00,14,01,Sunday,392.62
2024-01-14,20:00,14,01,Sunday,390.53
2024-01-14,21:00,14,01,Sunday,390.29
2024-01-14,22:00,14,01,Sunday,394.14
2024-01-14,23:00,14,01,Sunday,408.84
2024-01-15,00:00,15,01,Monday,407.74
2024-01-15,01:00,15,01,Monday,401.83
2024-01-15,02:00,15,01,Monday,402.56
2024-01-15,03:00,15,01,Monday,406.82
2024-01-15,04:00,15,01,Monday,409.83
2024-01-15,05:00,15,01,Monday,417.78
2024-01-15,06:00,15,01,Monday,431.84
2024-01-15,07:00,15,01,Monday,439.81
2024-01-15,08:00,15,01,Monday,441.97
2024-01-15,09:00,15,01,Monday,445.71
2024-01-15,10:00,15,01,Monday,451.23
2024-01-15,11:00,15,01,Monday,454.04
2024-01-15,12:00,15,01,Monday,452.16
2024-01-15,13:00,15,01,Monday,450.92
2024-01-15,14:00,15,01,Monday,439.49
2024-01-15,15:00,15,01,Monday,416.14
2024-01-15,16:00,15,01,Monday,411.83
2024-01-15,17:00,15,01,Monday,409.33
2024-01-15,18:00,15,01,Monday,408.97
2024-01-15,19:00,15,01,Monday,400.41
2024-01-15,20:00,15,01,Monday,381.51
2024-01-15,21:00,15,01,Monday,367.07
2024-01-15,22:00,15,01,Monday,357.51
2024-01-15,23:00,15,01,Monday,351.26
2024-01-16,00:00,16,01,Tuesday,353.38
2024-01-16,01:00,16,01,Tuesday,355.97
2024-01-16,02:00,16,01,Tuesday,353.46
2024-01-16,03:00,16,01,Tuesday,345.05
2024-01-16,04:00,16,01,Tuesday,338.31
2024-01-16,05:00,16,01,Tuesday,343.41
2024-01-16,06:00,16,01,Tuesday,362.2
2024-01-16,07:00,16,01,Tuesday,377.07
2024-01-16,08:00,16,01,Tuesday,387.96
2024-01-16,09:00,16,01,Tuesday,397.61
2024-01-16,10:00,16,01,Tuesday,405.39
2024-01-16,11:00,16,01,Tuesday,412.23
2024-01-16,12:00,16,01,Tuesday,417.04
2024-01-16,13:00,16,01,Tuesday,421.55
2024-01-16,14:00,16,01,Tuesday,395.71
2024-01-16,15:00,16,01,Tuesday,354.51
2024-01-16,16:00,16,01,Tuesday,353.59
2024-01-16,17:00,16,01,Tuesday,359.73
2024-01-16,18:00,16,01,Tuesday,366.02
2024-01-16,19:00,16,01,Tuesday,366.09
2024-01-16,20:00,16,01,Tuesday,355.17
2024-01-16,21:00,16,01,Tuesday,338.97
2024-01-16,22:00,16,01,Tuesday,378.16
2024-01-16,23:00,16,01,Tuesday,445.81
2024-01-17,00:00,17,01,Wednesday,458.14
2024-01-17,01:00,17,01,Wednesday,450.53
2024-01-17,02:00,17,01,Wednesday,439.29
2024-01-17,03:00,17,01,Wednesday,426.46
2024-01-17,04:00,17,01,Wednesday,414.02
2024-01-17,05:00,17,01,Wednesday,398.04
2024-01-17,06:00,17,01,Wednesday,380.16
2024-01-17,07:00,17,01,Wednesday,361.08
2024-01-17,08:00,17,01,Wednesday,348.65
2024-01-17,09:00,17,01,Wednesday,346.28
2024-01-17,10:00,17,01,Wednesday,350.47
2024-01-17,11:00,17,01,Wednesday,356.11
2024-01-17,12:00,17,01,Wednesday,362.65
2024-01-17,13:00,17,01,Wednesday,362.86
2024-01-17,14:00,17,01,Wednesday,342.08
2024-01-17,15:00,17,01,Wednesday,304.49
2024-01-17,16:00,17,01,Wednesday,286.09
2024-01-17,17:00,17,01,Wednesday,273.9
2024-01-17,18:00,17,01,Wednesday,260.1
2024-01-17,19:00,17,01,Wednesday,241.63
2024-01-17,20:00,17,01,Wednesday,233.88
2024-01-17,21:00,17,01,Wednesday,234.13
2024-01-17,22:00,17,01,Wednesday,257.78
2024-01-17,23:00,17,01,Wednesday,305.66
2024-01-18,00:00,18,01,Thursday,328.47
2024-01-18,01:00,18,01,Thursday,330.95
2024-01-18,02:00,18,01,Thursday,331.36
2024-01-18,03:00,18,01,Thursday,321.28
2024-01-18,04:00,18,01,Thursday,309.01
2024-01-18,05:00,18,01,Thursday,302.48
2024-01-18,06:00,18,01,Thursday,292.26
2024-01-18,07:00,18,01,Thursday,281.7
2024-01-18,08:00,18,01,Thursday,280.55
2024-01-18,09:00,18,01,Thursday,286.82
2024-01-18,10:00,18,01,Thursday,306.27
2024-01-18,11:00,18,01,Thursday,332.56
2024-01-18,12:00,18,01,Thursday,352.16
2024-01-18,13:00,18,01,Thursday,371.52
2024-01-18,14:00,18,01,Thursday,342.79
2024-01-18,15:00,18,01,Thursday,296.68
2024-01-18,16:00,18,01,Thursday,291.97
2024-01-18,17:00,18,01,Thursday,292.51
2024-01-18,18:00,18,01,Thursday,273.32
2024-01-18,19:00,18,01,Thursday,259.04
2024-01-18,20:00,18,01,Thursday,252.05
2024-01-18,21:00,18,01,Thursday,253.06
2024-01-18,22:00,18,01,Thursday,279.58
2024-01-18,23:00,18,01,Thursday,385.61
2024-01-19,00:00,19,01,Friday,428.72
2024-01-19,01:00,19,01,Friday,420.0
2024-01-19,02:00,19,01,Friday,400.98
2024-01-19,03:00,19,01,Friday,360.08
2024-01-19,04:00,19,01,Friday,312.52
2024-01-19,05:00,19,01,Friday,267.49
2024-01-19,06:00,19,01,Friday,254.32
2024-01-19,07:00,19,01,Friday,249.08
2024-01-19,08:00,19,01,Friday,239.37
2024-01-19,09:00,19,01,Friday,237.58
2024-01-19,10:00,19,01,Friday,240.32
2024-01-19,11:00,19,01,Friday,245.13
2024-01-19,12:00,19,01,Friday,275.95
2024-01-19,13:00,19,01,Friday,298.92
2024-01-19,14:00,19,01,Friday,259.04
2024-01-19,15:00,19,01,Friday,195.17
2024-01-19,16:00,19,01,Friday,191.55
2024-01-19,17:00,19,01,Friday,201.93
2024-01-19,18:00,19,01,Friday,209.62
2024-01-19,19:00,19,01,Friday,214.76
2024-01-19,20:00,19,01,Friday,216.74
2024-01-19,21:00,19,01,Friday,225.28
2024-01-19,22:00,19,01,Friday,260.99
2024-01-19,23:00,19,01,Friday,357.8
2024-01-20,00:00,20,01,Saturday,403.41
2024-01-20,01:00,20,01,Saturday,398.91
2024-01-20,02:00,20,01,Saturday,397.59
2024-01-20,03:00,20,01,Saturday,404.6
2024-01-20,04:00,20,01,Saturday,401.9
2024-01-20,05:00,20,01,Saturday,401.93
2024-01-20,06:00,20,01,Saturday,403.82
2024-01-20,07:00,20,01,Saturday,407.68
2024-01-20,08:00,20,01,Saturday,409.35
2024-01-20,09:00,20,01,Saturday,409.29
2024-01-20,10:00,20,01,Saturday,409.54
2024-01-20,11:00,20,01,Saturday,408.63
2024-01-20,12:00,20,01,Saturday,411.83
2024-01-20,13:00,20,01,Saturday,415.98
2024-01-20,14:00,20,01,Saturday,378.98
2024-01-20,15:00,20,01,Saturday,332.38
2024-01-20,16:00,20,01,Saturday,330.38
2024-01-20,17:00,20,01,Saturday,337.21
2024-01-20,18:00,20,01,Saturday,331.99
2024-01-20,19:00,20,01,Saturday,320.47
2024-01-20,20:00,20,01,Saturday,307.14
2024-01-20,21:00,20,01,Saturday,300.85
2024-01-20,22:00,20,01,Saturday,335.62
2024-01-20,23:00,20,01,Saturday,408.47
2024-01-21,00:00,21,01,Sunday,421.42
2024-01-21,01:00,21,01,Sunday,409.63
2024-01-21,02:00,21,01,Sunday,398.68
2024-01-21,03:00,21,01,Sunday,384.08
2024-01-21,04:00,21,01,Sunday,374.04
2024-01-21,05:00,21,01,Sunday,377.03
2024-01-21,06:00,21,01,Sunday,377.03
2024-01-21,07:00,21,01,Sunday,367.96
2024-01-21,08:00,21,01,Sunday,368.55
2024-01-21,09:00,21,01,Sunday,375.86
2024-01-21,10:00,21,01,Sunday,375.49
2024-01-21,11:00,21,01,Sunday,369.34
2024-01-21,12:00,21,01,Sunday,371.34
2024-01-21,13:00,21,01,Sunday,364.05
2024-01-21,14:00,21,01,Sunday,350.04
2024-01-21,15:00,21,01,Sunday,322.1
2024-01-21,16:00,21,01,Sunday,309.07
2024-01-21,17:00,21,01,Sunday,305.51
2024-01-21,18:00,21,01,Sunday,303.76
2024-01-21,19:00,21,01,Sunday,306.84
2024-01-21,20:00,21,01,Sunday,328.04
2024-01-21,21:00,21,01,Sunday,336.47
2024-01-21,22:00,21,01,Sunday,342.55
2024-01-21,23:00,21,01,Sunday,367.59
2024-01-22,00:00,22,01,Monday,388.82
2024-01-22,01:00,22,01,Monday,400.0
2024-01-22,02:00,22,01,Monday,410.83
2024-01-22,03:00,22,01,Monday,411.7
2024-01-22,04:00,22,01,Monday,397.89
2024-01-22,05:00,22,01,Monday,391.53
2024-01-22,06:00,22,01,Monday,402.48
2024-01-22,07:00,22,01,Monday,418.65
2024-01-22,08:00,22,01,Monday,423.48
2024-01-22,09:00,22,01,Monday,437.63
2024-01-22,10:00,22,01,Monday,451.51
2024-01-22,11:00,22,01,Monday,455.89
2024-01-22,12:00,22,01,Monday,462.19
2024-01-22,13:00,22,01,Monday,465.85
2024-01-22,14:00,22,01,Monday,464.95
2024-01-22,15:00,22,01,Monday,460.98
2024-01-22,16:00,22,01,Monday,450.18
2024-01-22,17:00,22,01,Monday,440.09
2024-01-22,18:00,22,01,Monday,426.01
2024-01-22,19:00,22,01,Monday,413.08
2024-01-22,20:00,22,01,Monday,407.0
2024-01-22,21:00,22,01,Monday,411.31
2024-01-22,22:00,22,01,Monday,432.31
2024-01-22,23:00,22,01,Monday,460.68
2024-01-23,00:00,23,01,Tuesday,457.28
2024-01-23,01:00,23,01,Tuesday,443.58
2024-01-23,02:00,23,01,Tuesday,428.53
2024-01-23,03:00,23,01,Tuesday,407.96
2024-01-23,04:00,23,01,Tuesday,401.6
2024-01-23,05:00,23,01,Tuesday,410.75
2024-01-23,06:00,23,01,Tuesday,404.51
2024-01-23,07:00,23,01,Tuesday,417.91
2024-01-23,08:00,23,01,Tuesday,436.51
2024-01-23,09:00,23,01,Tuesday,461.34
2024-01-23,10:00,23,01,Tuesday,461.43
2024-01-23,11:00,23,01,Tuesday,449.02
2024-01-23,12:00,23,01,Tuesday,462.24
2024-01-23,13:00,23,01,Tuesday,474.37
2024-01-23,14:00,23,01,Tuesday,475.92
2024-01-23,15:00,23,01,Tuesday,466.34
2024-01-23,16:00,23,01,Tuesday,449.28
2024-01-23,17:00,23,01,Tuesday,428.62
2024-01-23,18:00,23,01,Tuesday,422.4
2024-01-23,19:00,23,01,Tuesday,430.75
2024-01-23,20:00,23,01,Tuesday,429.22
2024-01-23,21:00,23,01,Tuesday,438.41
2024-01-23,22:00,23,01,Tuesday,446.25
2024-01-23,23:00,23,01,Tuesday,454.92
2024-01-24,00:00,24,01,Wednesday,446.38
2024-01-24,01:00,24,01,Wednesday,436.78
2024-01-24,02:00,24,01,Wednesday,440.05
2024-01-24,03:00,24,01,Wednesday,442.78
2024-01-24,04:00,24,01,Wednesday,443.43
2024-01-24,05:00,24,01,Wednesday,452.64
2024-01-24,06:00,24,01,Wednesday,439.19
2024-01-24,07:00,24,01,Wednesday,423.41
2024-01-24,08:00,24,01,Wednesday,416.41
2024-01-24,09:00,24,01,Wednesday,399.8
2024-01-24,10:00,24,01,Wednesday,404.5
2024-01-24,11:00,24,01,Wednesday,435.36
2024-01-24,12:00,24,01,Wednesday,450.18
2024-01-24,13:00,24,01,Wednesday,461.52
2024-01-24,14:00,24,01,Wednesday,454.72
2024-01-24,15:00,24,01,Wednesday,430.9
2024-01-24,16:00,24,01,Wednesday,418.81
2024-01-24,17:00,24,01,Wednesday,411.39
2024-01-24,18:00,24,01,Wednesday,401.72
2024-01-24,19:00,24,01,Wednesday,397.68
2024-01-24,20:00,24,01,Wednesday,403.47
2024-01-24,21:00,24,01,Wednesday,410.83
2024-01-24,22:00,24,01,Wednesday,421.16
2024-01-24,23:00,24,01,Wednesday,439.46
2024-01-25,00:00,25,01,Thursday,450.21
2024-01-25,01:00,25,01,Thursday,445.33
2024-01-25,02:00,25,01,Thursday,442.9
2024-01-25,03:00,25,01,Thursday,433.67
2024-01-25,04:00,25,01,Thursday,432.62
