date,hour,day,month,weekday,ci
2024-01-01,00:00,01,01,Monday,315.0
2024-01-01,01:00,01,01,Monday,244.31
2024-01-01,02:00,01,01,Monday,216.75
2024-01-01,03:00,01,01,Monday,214.68
2024-01-01,04:00,01,01,Monday,252.59
2024-01-01,05:00,01,01,Monday,331.2
2024-01-01,06:00,01,01,Monday,417.45
2024-01-01,07:00,01,01,Monday,487.37
2024-01-01,08:00,01,01,Monday,496.91
2024-01-01,09:00,01,01,Monday,498.04
2024-01-01,10:00,01,01,Monday,498.03
2024-01-01,11:00,01,01,Monday,499.45
2024-01-01,12:00,01,01,Monday,499.54
2024-01-01,13:00,01,01,Monday,498.94
2024-01-01,14:00,01,01,Monday,499.58
2024-01-01,15:00,01,01,Monday,498.79
2024-01-01,16:00,01,01,Monday,498.36
2024-01-01,17:00,01,01,Monday,498.58
2024-01-01,18:00,01,01,Monday,498.64
2024-01-01,19:00,01,01,Monday,497.77
2024-01-01,20:00,01,01,Monday,497.76
2024-01-01,21:00,01,01,Monday,498.25
2024-01-01,22:00,01,01,Monday,490.66
2024-01-01,23:00,01,01,Monday,452.0
2024-01-02,00:00,02,01,Tuesday,413.87
2024-01-02,01:00,02,01,Tuesday,365.16
2024-01-02,02:00,02,01,Tuesday,362.05
2024-01-02,03:00,02,01,Tuesday,378.39
2024-01-02,04:00,02,01,Tuesday,399.9
2024-01-02,05:00,02,01,Tuesday,425.64
2024-01-02,06:00,02,01,Tuesday,462.27
2024-01-02,07:00,02,01,Tuesday,491.44
2024-01-02,08:00,02,01,Tuesday,498.27
2024-01-02,09:00,02,01,Tuesday,498.79
2024-01-02,10:00,02,01,Tuesday,497.21
2024-01-02,11:00,02,01,Tuesday,496.86
2024-01-02,12:00,02,01,Tuesday,496.56
2024-01-02,13:00,02,01,Tuesday,496.1
2024-01-02,14:00,02,01,Tuesday,495.56
2024-01-02,15:00,02,01,Tuesday,494.06
2024-01-02,16:00,02,01,Tuesday,496.03
2024-01-02,17:00,02,01,Tuesday,496.98
2024-01-02,18:00,02,01,Tuesday,498.33
2024-01-02,19:00,02,01,Tuesday,498.78
2024-01-02,20:00,02,01,Tuesday,498.95
2024-01-02,21:00,02,01,Tuesday,498.44
2024-01-02,22:00,02,01,Tuesday,489.84
2024-01-02,23:00,02,01,Tuesday,464.25
2024-01-03,00:00,03,01,Wednesday,433.4
2024-01-03,01:00,03,01,Wednesday,404.34
2024-01-03,02:00,03,01,Wednesday,397.28
2024-01-03,03:00,03,01,Wednesday,400.89
2024-01-03,04:00,03,01,Wednesday,415.73
2024-01-03,05:00,03,01,Wednesday,438.51
2024-01-03,06:00,03,01,Wednesday,471.74
2024-01-03,07:00,03,01,Wednesday,498.14
2024-01-03,08:00,03,01,Wednesday,500.75
2024-01-03,09:00,03,01,Wednesday,500.15
2024-01-03,10:00,03,01,Wednesday,499.08
2024-01-03,11:00,03,01,Wednesday,498.42
2024-01-03,12:00,03,01,Wednesday,497.79
2024-01-03,13:00,03,01,Wednesday,496.11
2024-01-03,14:00,03,01,Wednesday,496.02
2024-01-03,15:00,03,01,Wednesday,493.73
2024-01-03,16:00,03,01,Wednesday,494.61
2024-01-03,17:00,03,01,Wednesday,495.09
2024-01-03,18:00,03,01,Wednesday,494.43
2024-01-03,19:00,03,01,Wednesday,494.67
2024-01-03,20:00,03,01,Wednesday,494.65
2024-01-03,21:00,03,01,Wednesday,495.12
2024-01-03,22:00,03,01,Wednesday,487.8
2024-01-03,23:00,03,01,Wednesday,458.58
2024-01-04,00:00,04,01,Thursday,407.54
2024-01-04,01:00,04,01,Thursday,331.65
2024-01-04,02:00,04,01,Thursday,277.68
2024-01-04,03:00,04,01,Thursday,271.11
2024-01-04,04:00,04,01,Thursday,298.21
2024-01-04,05:00,04,01,Thursday,352.5
2024-01-04,06:00,04,01,Thursday,430.06
2024-01-04,07:00,04,01,Thursday,488.55
2024-01-04,08:00,04,01,Thursday,496.58
2024-01-04,09:00,04,01,Thursday,497.25
2024-01-04,10:00,04,01,Thursday,497.92
2024-01-04,11:00,04,01,Thursday,498.1
2024-01-04,12:00,04,01,Thursday,498.72
2024-01-04,13:00,04,01,Thursday,497.51
2024-01-04,14:00,04,01,Thursday,498.35
2024-01-04,15:00,04,01,Thursday,497.31
2024-01-04,16:00,04,01,Thursday,497.18
2024-01-04,17:00,04,01,Thursday,498.84
2024-01-04,18:00,04,01,Thursday,499.89
2024-01-04,19:00,04,01,Thursday,500.14
2024-01-04,20:00,04,01,Thursday,499.99
2024-01-04,21:00,04,01,Thursday,499.21
2024-01-04,22:00,04,01,Thursday,490.47
2024-01-04,23:00,04,01,Thursday,444.34
2024-01-05,00:00,05,01,Friday,391.52
2024-01-05,01:00,05,01,Friday,336.86
2024-01-05,02:00,05,01,Friday,311.7
2024-01-05,03:00,05,01,Friday,301.16
2024-01-05,04:00,05,01,Friday,320.59
2024-01-05,05:00,05,01,Friday,370.27
2024-01-05,06:00,05,01,Friday,437.36
2024-01-05,07:00,05,01,Friday,488.59
2024-01-05,08:00,05,01,Friday,495.85
2024-01-05,09:00,05,01,Friday,495.64
2024-01-05,10:00,05,01,Friday,495.76
2024-01-05,11:00,05,01,Friday,495.92
2024-01-05,12:00,05,01,Friday,494.92
2024-01-05,13:00,05,01,Friday,494.67
2024-01-05,14:00,05,01,Friday,494.49
2024-01-05,15:00,05,01,Friday,494.49
2024-01-05,16:00,05,01,Friday,496.27
2024-01-05,17:00,05,01,Friday,496.43
2024-01-05,18:00,05,01,Friday,497.57
2024-01-05,19:00,05,01,Friday,497.64
2024-01-05,20:00,05,01,Friday,497.52
2024-01-05,21:00,05,01,Friday,496.08
2024-01-05,22:00,05,01,Friday,486.14
2024-01-05,23:00,05,01,Friday,435.19
2024-01-06,00:00,06,01,Saturday,379.68
2024-01-06,01:00,06,01,Saturday,337.09
2024-01-06,02:00,06,01,Saturday,310.9
2024-01-06,03:00,06,01,Saturday,305.24
2024-01-06,04:00,06,01,Saturday,329.09
2024-01-06,05:00,06,01,Saturday,374.31
2024-01-06,06:00,06,01,Saturday,437.73
2024-01-06,07:00,06,01,Saturday,489.51
2024-01-06,08:00,06,01,Saturday,498.27
2024-01-06,09:00,06,01,Saturday,498.02
2024-01-06,10:00,06,01,Saturday,497.02
2024-01-06,11:00,06,01,Saturday,495.83
2024-01-06,12:00,06,01,Saturday,496.0
2024-01-06,13:00,06,01,Saturday,496.47
2024-01-06,14:00,06,01,Saturday,497.06
2024-01-06,15:00,06,01,Saturday,495.38
2024-01-06,16:00,06,01,Saturday,496.35
2024-01-06,17:00,06,01,Saturday,496.3
2024-01-06,18:00,06,01,Saturday,495.67
2024-01-06,19:00,06,01,Saturday,494.56
2024-01-06,20:00,06,01,Saturday,494.12
2024-01-06,21:00,06,01,Saturday,492.08
2024-01-06,22:00,06,01,Saturday,479.91
2024-01-06,23:00,06,01,Saturday,425.32
2024-01-07,00:00,07,01,Sunday,364.25
2024-01-07,01:00,07,01,Sunday,306.03
2024-01-07,02:00,07,01,Sunday,288.44
2024-01-07,03:00,07,01,Sunday,301.44
2024-01-07,04:00,07,01,Sunday,331.94
2024-01-07,05:00,07,01,Sunday,383.61
2024-01-07,06:00,07,01,Sunday,446.88
2024-01-07,07:00,07,01,Sunday,489.91
2024-01-07,08:00,07,01,Sunday,496.53
2024-01-07,09:00,07,01,Sunday,497.21
2024-01-07,10:00,07,01,Sunday,497.33
2024-01-07,11:00,07,01,Sunday,495.31
2024-01-07,12:00,07,01,Sunday,493.7
2024-01-07,13:00,07,01,Sunday,493.39
2024-01-07,14:00,07,01,Sunday,493.21
2024-01-07,15:00,07,01,Sunday,491.73
2024-01-07,16:00,07,01,Sunday,491.64
2024-01-07,17:00,07,01,Sunday,492.04
2024-01-07,18:00,07,01,Sunday,491.79
2024-01-07,19:00,07,01,Sunday,491.79
2024-01-07,20:00,07,01,Sunday,491.38
2024-01-07,21:00,07,01,Sunday,491.18
2024-01-07,22:00,07,01,Sunday,482.68
2024-01-07,23:00,07,01,Sunday,433.38
2024-01-08,00:00,08,01,Monday,378.87
2024-01-08,01:00,08,01,Monday,330.81
2024-01-08,02:00,08,01,Monday,307.79
2024-01-08,03:00,08,01,Monday,304.11
2024-01-08,04:00,08,01,Monday,323.72
2024-01-08,05:00,08,01,Monday,376.52
2024-01-08,06:00,08,01,Monday,440.36
2024-01-08,07:00,08,01,Monday,488.52
2024-01-08,08:00,08,01,Monday,497.68
2024-01-08,09:00,08,01,Monday,498.55
2024-01-08,10:00,08,01,Monday,498.56
2024-01-08,11:00,08,01,Monday,498.71
2024-01-08,12:00,08,01,Monday,498.19
2024-01-08,13:00,08,01,Monday,498.16
2024-01-08,14:00,08,01,Monday,498.24
2024-01-08,15:00,08,01,Monday,496.29
2024-01-08,16:00,08,01,Monday,497.31
2024-01-08,17:00,08,01,Monday,496.89
2024-01-08,18:00,08,01,Monday,497.54
2024-01-08,19:00,08,01,Monday,497.4
2024-01-08,20:00,08,01,Monday,497.76
2024-01-08,21:00,08,01,Monday,499.81
2024-01-08,22:00,08,01,Monday,492.77
2024-01-08,23:00,08,01,Monday,452.58
2024-01-09,00:00,09,01,Tuesday,406.29
2024-01-09,01:00,09,01,Tuesday,359.9
2024-01-09,02:00,09,01,Tuesday,336.44
2024-01-09,03:00,09,01,Tuesday,329.07
2024-01-09,04:00,09,01,Tuesday,356.99
2024-01-09,05:00,09,01,Tuesday,397.18
2024-01-09,06:00,09,01,Tuesday,448.63
2024-01-09,07:00,09,01,Tuesday,491.77
2024-01-09,08:00,09,01,Tuesday,498.93
2024-01-09,09:00,09,01,Tuesday,498.71
2024-01-09,10:00,09,01,Tuesday,498.71
2024-01-09,11:00,09,01,Tuesday,497.32
2024-01-09,12:00,09,01,Tuesday,496.38
2024-01-09,13:00,09,01,Tuesday,496.34
2024-01-09,14:00,09,01,Tuesday,496.26
2024-01-09,15:00,09,01,Tuesday,495.58
2024-01-09,16:00,09,01,Tuesday,495.88
2024-01-09,17:00,09,01,Tuesday,496.34
2024-01-09,18:00,09,01,Tuesday,496.35
2024-01-09,19:00,09,01,Tuesday,495.1
2024-01-09,20:00,09,01,Tuesday,495.72
2024-01-09,21:00,09,01,Tuesday,497.94
2024-01-09,22:00,09,01,Tuesday,490.25
2024-01-09,23:00,09,01,Tuesday,448.82
2024-01-10,00:00,10,01,Wednesday,403.6
2024-01-10,01:00,10,01,Wednesday,362.78
2024-01-10,02:00,10,01,Wednesday,350.83
2024-01-10,03:00,10,01,Wednesday,360.79
2024-01-10,04:00,10,01,Wednesday,390.59
2024-01-10,05:00,10,01,Wednesday,421.09
2024-01-10,06:00,10,01,Wednesday,461.98
2024-01-10,07:00,10,01,Wednesday,494.04
2024-01-10,08:00,10,01,Wednesday,498.78
2024-01-10,09:00,10,01,Wednesday,498.85
2024-01-10,10:00,10,01,Wednesday,498.63
2024-01-10,11:00,10,01,Wednesday,498.7
2024-01-10,12:00,10,01,Wednesday,498.05
2024-01-10,13:00,10,01,Wednesday,497.68
2024-01-10,14:00,10,01,Wednesday,497.68
2024-01-10,15:00,10,01,Wednesday,496.79
2024-01-10,16:00,10,01,Wednesday,498.09
2024-01-10,17:00,10,01,Wednesday,498.24
2024-01-10,18:00,10,01,Wednesday,498.21
2024-01-10,19:00,10,01,Wednesday,497.76
2024-01-10,20:00,10,01,Wednesday,497.65
2024-01-10,21:00,10,01,Wednesday,499.23
2024-01-10,22:00,10,01,Wednesday,496.08
2024-01-10,23:00,10,01,Wednesday,481.42
2024-01-11,00:00,11,01,Thursday,463.34
2024-01-11,01:00,11,01,Thursday,447.31
2024-01-11,02:00,11,01,Thursday,433.28
2024-01-11,03:00,11,01,Thursday,423.71
2024-01-11,04:00,11,01,Thursday,431.15
2024-01-11,05:00,11,01,Thursday,443.11
2024-01-11,06:00,11,01,Thursday,466.52
2024-01-11,07:00,11,01,Thursday,495.43
2024-01-11,08:00,11,01,Thursday,500.34
2024-01-11,09:00,11,01,Thursday,500.14
2024-01-11,10:00,11,01,Thursday,499.68
2024-01-11,11:00,11,01,Thursday,499.63
2024-01-11,12:00,11,01,Thursday,498.3
2024-01-11,13:00,11,01,Thursday,498.72
2024-01-11,14:00,11,01,Thursday,498.95
2024-01-11,15:00,11,01,Thursday,498.15
2024-01-11,16:00,11,01,Thursday,497.65
2024-01-11,17:00,11,01,Thursday,497.69
2024-01-11,18:00,11,01,Thursday,497.56
2024-01-11,19:00,11,01,Thursday,497.29
2024-01-11,20:00,11,01,Thursday,497.6
2024-01-11,21:00,11,01,Thursday,499.06
2024-01-11,22:00,11,01,Thursday,490.55
2024-01-11,23:00,11,01,Thursday,447.69
2024-01-12,00:00,12,01,Friday,405.44
2024-01-12,01:00,12,01,Friday,366.79
2024-01-12,02:00,12,01,Friday,339.36
2024-01-12,03:00,12,01,Friday,329.28
2024-01-12,04:00,12,01,Friday,348.67
2024-01-12,05:00,12,01,Friday,388.12
2024-01-12,06:00,12,01,Friday,443.08
2024-01-12,07:00,12,01,Friday,487.2
2024-01-12,08:00,12,01,Friday,496.48
2024-01-12,09:00,12,01,Friday,496.2
2024-01-12,10:00,12,01,Friday,496.07
2024-01-12,11:00,12,01,Friday,495.32
2024-01-12,12:00,12,01,Friday,494.46
2024-01-12,13:00,12,01,Friday,495.51
2024-01-12,14:00,12,01,Friday,494.66
