date,hour,day,month,weekday,ci
2024-01-01,00:00,01,01,Monday,134.25
2024-01-01,01:00,01,01,Monday,135.33
2024-01-01,02:00,01,01,Monday,139.14
2024-01-01,03:00,01,01,Monday,140.23
2024-01-01,04:00,01,01,Monday,140.56
2024-01-01,05:00,01,01,Monday,141.79
2024-01-01,06:00,01,01,Monday,141.27
2024-01-01,07:00,01,01,Monday,136.65
2024-01-01,08:00,01,01,Monday,131.21
2024-01-01,09:00,01,01,Monday,125.16
2024-01-01,10:00,01,01,Monday,119.99
2024-01-01,11:00,01,01,Monday,121.14
2024-01-01,12:00,01,01,Monday,124.31
2024-01-01,13:00,01,01,Monday,134.66
2024-01-01,14:00,01,01,Monday,146.02
2024-01-01,15:00,01,01,Monday,154.45
2024-01-01,16:00,01,01,Monday,163.24
2024-01-01,17:00,01,01,Monday,169.94
2024-01-01,18:00,01,01,Monday,167.71
2024-01-01,19:00,01,01,Monday,157.21
2024-01-01,20:00,01,01,Monday,157.49
2024-01-01,21:00,01,01,Monday,158.13
2024-01-01,22:00,01,01,Monday,164.3
2024-01-01,23:00,01,01,Monday,162.93
2024-01-02,00:00,02,01,Tuesday,163.51
2024-01-02,01:00,02,01,Tuesday,164.83
2024-01-02,02:00,02,01,Tuesday,160.95
2024-01-02,03:00,02,01,Tuesday,154.03
2024-01-02,04:00,02,01,Tuesday,148.37
2024-01-02,05:00,02,01,Tuesday,142.34
2024-01-02,06:00,02,01,Tuesday,143.07
2024-01-02,07:00,02,01,Tuesday,148.47
2024-01-02,08:00,02,01,Tuesday,159.03
2024-01-02,09:00,02,01,Tuesday,158.43
2024-01-02,10:00,02,01,Tuesday,167.12
2024-01-02,11:00,02,01,Tuesday,181.71
2024-01-02,12:00,02,01,Tuesday,181.23
2024-01-02,13:00,02,01,Tuesday,192.99
2024-01-02,14:00,02,01,Tuesday,193.12
2024-01-02,15:00,02,01,Tuesday,193.2
2024-01-02,16:00,02,01,Tuesday,179.59
2024-01-02,17:00,02,01,Tuesday,168.7
2024-01-02,18:00,02,01,Tuesday,150.48
2024-01-02,19:00,02,01,Tuesday,137.23
2024-01-02,20:00,02,01,Tuesday,127.11
2024-01-02,21:00,02,01,Tuesday,126.11
2024-01-02,22:00,02,01,Tuesday,125.17
2024-01-02,23:00,02,01,Tuesday,125.95
2024-01-03,00:00,03,01,Wednesday,125.24
2024-01-03,01:00,03,01,Wednesday,126.75
2024-01-03,02:00,03,01,Wednesday,125.69
2024-01-03,03:00,03,01,Wednesday,124.49
2024-01-03,04:00,03,01,Wednesday,121.97
2024-01-03,05:00,03,01,Wednesday,116.94
2024-01-03,06:00,03,01,Wednesday,119.28
2024-01-03,07:00,03,01,Wednesday,126.13
2024-01-03,08:00,03,01,Wednesday,128.44
2024-01-03,09:00,03,01,Wednesday,118.88
2024-01-03,10:00,03,01,Wednesday,113.72
2024-01-03,11:00,03,01,Wednesday,113.28
2024-01-03,12:00,03,01,Wednesday,117.94
2024-01-03,13:00,03,01,Wednesday,120.12
2024-01-03,14:00,03,01,Wednesday,132.25
2024-01-03,15:00,03,01,Wednesday,160.96
2024-01-03,16:00,03,01,Wednesday,182.19
2024-01-03,17:00,03,01,Wednesday,191.64
2024-01-03,18:00,03,01,Wednesday,187.25
2024-01-03,19:00,03,01,Wednesday,177.84
2024-01-03,20:00,03,01,Wednesday,161.55
2024-01-03,21:00,03,01,Wednesday,157.79
2024-01-03,22:00,03,01,Wednesday,155.07
2024-01-03,23:00,03,01,Wednesday,146.15
2024-01-04,00:00,04,01,Thursday,141.47
2024-01-04,01:00,04,01,Thursday,139.86
2024-01-04,02:00,04,01,Thursday,141.34
2024-01-04,03:00,04,01,Thursday,141.18
2024-01-04,04:00,04,01,Thursday,147.83
2024-01-04,05:00,04,01,Thursday,169.75
2024-01-04,06:00,04,01,Thursday,204.15
2024-01-04,07:00,04,01,Thursday,223.1
2024-01-04,08:00,04,01,Thursday,232.25
2024-01-04,09:00,04,01,Thursday,230.46
2024-01-04,10:00,04,01,Thursday,240.49
2024-01-04,11:00,04,01,Thursday,248.36
2024-01-04,12:00,04,01,Thursday,266.21
2024-01-04,13:00,04,01,Thursday,297.57
2024-01-04,14:00,04,01,Thursday,340.47
2024-01-04,15:00,04,01,Thursday,369.48
2024-01-04,16:00,04,01,Thursday,388.5
2024-01-04,17:00,04,01,Thursday,412.15
2024-01-04,18:00,04,01,Thursday,411.78
2024-01-04,19:00,04,01,Thursday,411.18
2024-01-04,20:00,04,01,Thursday,409.24
2024-01-04,21:00,04,01,Thursday,396.28
2024-01-04,22:00,04,01,Thursday,376.27
2024-01-04,23:00,04,01,Thursday,358.76
2024-01-05,00:00,05,01,Friday,330.14
2024-01-05,01:00,05,01,Friday,310.26
2024-01-05,02:00,05,01,Friday,297.65
2024-01-05,03:00,05,01,Friday,288.42
2024-01-05,04:00,05,01,Friday,286.87
2024-01-05,05:00,05,01,Friday,289.42
2024-01-05,06:00,05,01,Friday,310.75
2024-01-05,07:00,05,01,Friday,317.86
2024-01-05,08:00,05,01,Friday,313.17
2024-01-05,09:00,05,01,Friday,302.31
2024-01-05,10:00,05,01,Friday,285.95
2024-01-05,11:00,05,01,Friday,285.97
2024-01-05,12:00,05,01,Friday,287.42
2024-01-05,13:00,05,01,Friday,296.4
2024-01-05,14:00,05,01,Friday,308.55
2024-01-05,15:00,05,01,Friday,316.14
2024-01-05,16:00,05,01,Friday,319.4
2024-01-05,17:00,05,01,Friday,321.2
2024-01-05,18:00,05,01,Friday,336.77
2024-01-05,19:00,05,01,Friday,345.77
2024-01-05,20:00,05,01,Friday,341.32
2024-01-05,21:00,05,01,Friday,338.91
2024-01-05,22:00,05,01,Friday,326.18
2024-01-05,23:00,05,01,Friday,323.24
2024-01-06,00:00,06,01,Saturday,323.39
2024-01-06,01:00,06,01,Saturday,321.48
2024-01-06,02:00,06,01,Saturday,320.0
2024-01-06,03:00,06,01,Saturday,321.6
2024-01-06,04:00,06,01,Saturday,330.76
2024-01-06,05:00,06,01,Saturday,338.08
2024-01-06,06:00,06,01,Saturday,358.9
2024-01-06,07:00,06,01,Saturday,377.22
2024-01-06,08:00,06,01,Saturday,371.88
2024-01-06,09:00,06,01,Saturday,364.44
2024-01-06,10:00,06,01,Saturday,366.45
2024-01-06,11:00,06,01,Saturday,360.66
2024-01-06,12:00,06,01,Saturday,360.7
2024-01-06,13:00,06,01,Saturday,364.99
2024-01-06,14:00,06,01,Saturday,366.66
2024-01-06,15:00,06,01,Saturday,368.04
2024-01-06,16:00,06,01,Saturday,365.79
2024-01-06,17:00,06,01,Saturday,368.57
2024-01-06,18:00,06,01,Saturday,370.7
2024-01-06,19:00,06,01,Saturday,364.03
2024-01-06,20:00,06,01,Saturday,372.55
2024-01-06,21:00,06,01,Saturday,373.03
2024-01-06,22:00,06,01,Saturday,371.08
2024-01-06,23:00,06,01,Saturday,368.02
2024-01-07,00:00,07,01,Sunday,353.12
2024-01-07,01:00,07,01,Sunday,333.05
2024-01-07,02:00,07,01,Sunday,330.65
2024-01-07,03:00,07,01,Sunday,330.77
2024-01-07,04:00,07,01,Sunday,332.53
2024-01-07,05:00,07,01,Sunday,333.09
2024-01-07,06:00,07,01,Sunday,338.32
2024-01-07,07:00,07,01,Sunday,352.82
2024-01-07,08:00,07,01,Sunday,373.3
2024-01-07,09:00,07,01,Sunday,372.97
2024-01-07,10:00,07,01,Sunday,358.53
2024-01-07,11:00,07,01,Sunday,347.17
2024-01-07,12:00,07,01,Sunday,346.17
2024-01-07,13:00,07,01,Sunday,347.47
2024-01-07,14:00,07,01,Sunday,355.02
2024-01-07,15:00,07,01,Sunday,349.31
2024-01-07,16:00,07,01,Sunday,347.95
2024-01-07,17:00,07,01,Sunday,357.75
2024-01-07,18:00,07,01,Sunday,356.96
2024-01-07,19:00,07,01,Sunday,362.19
2024-01-07,20:00,07,01,Sunday,362.1
2024-01-07,21:00,07,01,Sunday,363.1
2024-01-07,22:00,07,01,Sunday,338.76
2024-01-07,23:00,07,01,Sunday,319.63
2024-01-08,00:00,08,01,Monday,302.07
2024-01-08,01:00,08,01,Monday,293.54
2024-01-08,02:00,08,01,Monday,287.52
2024-01-08,03:00,08,01,Monday,294.33
2024-01-08,04:00,08,01,Monday,328.25
2024-01-08,05:00,08,01,Monday,365.48
2024-01-08,06:00,08,01,Monday,379.32
2024-01-08,07:00,08,01,Monday,380.82
2024-01-08,08:00,08,01,Monday,377.99
2024-01-08,09:00,08,01,Monday,369.42
2024-01-08,10:00,08,01,Monday,353.93
2024-01-08,11:00,08,01,Monday,346.56
2024-01-08,12:00,08,01,Monday,348.3
2024-01-08,13:00,08,01,Monday,362.33
2024-01-08,14:00,08,01,Monday,382.13
2024-01-08,15:00,08,01,Monday,395.78
2024-01-08,16:00,08,01,Monday,401.54
2024-01-08,17:00,08,01,Monday,408.79
2024-01-08,18:00,08,01,Monday,414.38
2024-01-08,19:00,08,01,Monday,417.34
2024-01-08,20:00,08,01,Monday,420.18
2024-01-08,21:00,08,01,Monday,423.3
2024-01-08,22:00,08,01,Monday,420.45
2024-01-08,23:00,08,01,Monday,421.35
2024-01-09,00:00,09,01,Tuesday,422.72
2024-01-09,01:00,09,01,Tuesday,423.82
2024-01-09,02:00,09,01,Tuesday,425.06
2024-01-09,03:00,09,01,Tuesday,432.13
2024-01-09,04:00,09,01,Tuesday,441.98
2024-01-09,05:00,09,01,Tuesday,464.63
2024-01-09,06:00,09,01,Tuesday,470.85
2024-01-09,07:00,09,01,Tuesday,479.41
2024-01-09,08:00,09,01,Tuesday,475.46
2024-01-09,09:00,09,01,Tuesday,451.63
2024-01-09,10:00,09,01,Tuesday,435.31
2024-01-09,11:00,09,01,Tuesday,431.45
2024-01-09,12:00,09,01,Tuesday,436.0
2024-01-09,13:00,09,01,Tuesday,450.98
2024-01-09,14:00,09,01,Tuesday,482.23
2024-01-09,15:00,09,01,Tuesday,479.57
2024-01-09,16:00,09,01,Tuesday,461.3
2024-01-09,17:00,09,01,Tuesday,468.13
2024-01-09,18:00,09,01,Tuesday,479.64
2024-01-09,19:00,09,01,Tuesday,492.03
2024-01-09,20:00,09,01,Tuesday,502.4
2024-01-09,21:00,09,01,Tuesday,498.47
2024-01-09,22:00,09,01,Tuesday,493.76
2024-01-09,23:00,09,01,Tuesday,493.15
2024-01-10,00:00,10,01,Wednesday,496.83
2024-01-10,01:00,10,01,Wednesday,494.83
2024-01-10,02:00,10,01,Wednesday,491.71
2024-01-10,03:00,10,01,Wednesday,490.08
2024-01-10,04:00,10,01,Wednesday,495.98
2024-01-10,05:00,10,01,Wednesday,503.71
2024-01-10,06:00,10,01,Wednesday,492.89
2024-01-10,07:00,10,01,Wednesday,486.11
2024-01-10,08:00,10,01,Wednesday,486.32
2024-01-10,09:00,10,01,Wednesday,477.15
2024-01-10,10:00,10,01,Wednesday,467.56
2024-01-10,11:00,10,01,Wednesday,464.88
2024-01-10,12:00,10,01,Wednesday,475.69
2024-01-10,13:00,10,01,Wednesday,496.3
2024-01-10,14:00,10,01,Wednesday,516.7
2024-01-10,15:00,10,01,Wednesday,527.12
2024-01-10,16:00,10,01,Wednesday,521.23
