task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
69,hu-worker-c25,4f/66cc5e,nf-4f66cc5e771bc3bb6e8f6cb3ec6b29c3-f657c,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,FOXA1_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184685189,1749184687000,1749184767000,81811,78000,-,107.0,0.1,402165760,3745140736,402165760,3812253696,569622553,1717388,1078802,5458,4194304,2215936,11,10,/input/data/work/4f/66cc5e771bc3bb6e8f6cb3ec6b29c3,true,-
90,hu-worker-c30,f2/5b1b09,nf-f25b1b0976b7624a275519cf48a8dbef-c61f0,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K27ac_LAPC4_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184686798,1749184688000,1749184767000,80202,78000,-,104.8,0.3,401481728,3676979200,401481728,3744092160,800592275,1749424,1529919,5512,0,2334720,11,1,/input/data/work/f2/5b1b0976b7624a275519cf48a8dbef,true,-
11,hu-worker-c30,4b/9aab65,nf-4b9aab658fcc26c0d268f5cdb877ac7f-44741,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184683796,1749184688000,1749184772000,88204,83000,-,103.3,0.3,402157568,3608817664,402157568,3675930624,807691730,1747927,1543723,5487,0,2408448,6,4,/input/data/work/4b/9aab658fcc26c0d268f5cdb877ac7f,true,-
4,hu-worker-c27,b7/19712a,nf-b719712a9b23424d13dc624a99fdbb1d-956a7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184683981,1749184687000,1749184774000,90019,86000,-,104.4,0.2,491028480,3688898560,491028480,3715760128,836371953,1751062,1599740,5489,18685952,2248704,11,7,/input/data/work/b7/19712a9b23424d13dc624a99fdbb1d,true,-
32,hu-worker-c35,16/59b80d,nf-1659b80dd7bb87dd945f83a0b8da6903-0f881,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684523,1749184685000,1749184773000,88477,87000,-,104.0,0.1,403750912,3676979200,404930560,3678351360,762669059,1749780,1455792,5510,0,2392064,13,4,/input/data/work/16/59b80dd7bb87dd945f83a0b8da6903,true,-
17,hu-worker-c30,90/22781c,nf-9022781c38f3e24dc67aa83d50fa77d9-063a3,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684138,1749184688000,1749184771000,86862,82000,-,103.9,0.3,461348864,3754962944,461520896,3819978752,822013102,1746351,1571696,5484,0,2383872,11,11,/input/data/work/90/22781c38f3e24dc67aa83d50fa77d9,true,-
56,hu-worker-c34,6e/95ba4a,nf-6e95ba4ab3e91fafdea8d052fcffc1b4-b2eb1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684890,1749184695000,1749184773000,88110,77000,-,104.1,0.2,435322880,3889188864,436314112,3956301824,751355824,1751367,1433751,5509,0,2252800,6,2,/input/data/work/6e/95ba4ab3e91fafdea8d052fcffc1b4,true,-
27,hu-worker-c27,33/0f4dd5,nf-330f4dd5838ce965ceb66ba3b7be8536-2c9a5,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684254,1749184686000,1749184780000,95746,93000,-,104.7,0.1,407298048,3679076352,407298048,3679080448,873395201,1762715,1672050,5510,9347072,2322432,78,0,/input/data/work/33/0f4dd5838ce965ceb66ba3b7be8536,true,-
31,hu-worker-c34,0e/087151,nf-0e087151d83fae58bb3f014316e8c80d-ed5f2,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684294,1749184695000,1749184779000,94706,82000,-,104.0,0.2,409133056,3679076352,409133056,3679080448,804283008,1755187,1537066,5521,0,2310144,6,2,/input/data/work/0e/087151d83fae58bb3f014316e8c80d,true,-
24,hu-worker-c28,c6/6c7daf,nf-c66c7dafaf7e42dfd204a0b8d63018b7-21c90,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684481,1749184685000,1749184782000,97519,96000,-,103.4,0.2,449085440,3821027328,449892352,3821031424,955649524,1768104,1832706,5519,0,2449408,11,0,/input/data/work/c6/6c7dafaf7e42dfd204a0b8d63018b7,true,-
82,hu-worker-c26,20/59886b,nf-2059886bf8945209e2c3ca21d4da4d08-319b7,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H3K18ac_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184686112,1749184689000,1749184780000,93888,90000,-,103.6,0.1,402546688,3608817664,402898944,3675930624,915779349,1751051,1754837,5520,0,2310144,14,8,/input/data/work/20/59886bf8945209e2c3ca21d4da4d08,true,-
23,hu-worker-c31,dd/90c815,nf-dd90c8154d15455b584a6e2ecff36411-5379f,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184683716,1749184691000,1749184788000,104284,94000,-,102.0,0.3,402710528,3608817664,402710528,3675930624,827199208,1751186,1581822,5469,0,2383872,6,2,/input/data/work/dd/90c8154d15455b584a6e2ecff36411,true,-
18,hu-worker-c35,ac/b3ad6c,nf-acb3ad6c81c3f6667b370553dbe01305-d7c17,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_LAPC4_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184683949,1749184685000,1749184786000,102051,100000,-,103.6,0.1,404803584,3676979200,404803584,3744092160,886123505,1754331,1696913,5523,1720320,2424832,11,0,/input/data/work/ac/b3ad6c81c3f6667b370553dbe01305,true,-
29,hu-worker-c34,08/83e205,nf-0883e2056a5352fa42c442cf61f399d5-f8e1e,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684018,1749184694000,1749184788000,103982,93000,-,103.8,0.2,411619328,3747237888,411619328,3812253696,898082356,1753573,1720271,5517,0,2371584,6,2,/input/data/work/08/83e2056a5352fa42c442cf61f399d5,true,-
40,hu-worker-c28,25/d3ed21,nf-25d3ed2101c2a16e9b3d7ef3cb20f4ac-f3895,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684176,1749184684000,1749184785000,100824,100000,-,104.1,0.1,401379328,3608817664,401379328,3675930624,977783624,1738910,1875937,5471,110592,2437120,11,0,/input/data/work/25/d3ed2101c2a16e9b3d7ef3cb20f4ac,true,-
36,hu-worker-c35,24/07821f,nf-2407821f7ced2686228f80a868e61143-b6ebd,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684215,1749184685000,1749184786000,101785,100000,-,103.0,0.1,404123648,3676979200,404123648,3678343168,864968872,1767407,1655593,5538,19525632,2437120,100,9,/input/data/work/24/07821f7ced2686228f80a868e61143,true,-
50,hu-worker-c35,3b/9a0f0e,nf-3b9a0f0eda69d5dea1f207c0d6867484-18982,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684764,1749184685000,1749184788000,103236,102000,-,103.1,0.1,400961536,3676979200,400961536,3678343168,901817411,1753824,1727565,5495,0,2543616,11,5,/input/data/work/3b/9a0f0eda69d5dea1f207c0d6867484,true,-
73,hu-worker-c27,e4/e1a830,nf-e4e1a8300aa9434da527c0741c1ae2a2-299cd,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H2Bk15ac_VCAP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184685223,1749184687000,1749184785000,99777,97000,-,103.8,0.1,403271680,3608817664,403271680,3673833472,960725290,1745300,1842618,5524,0,2342912,11,18,/input/data/work/e4/e1a8300aa9434da527c0741c1ae2a2,true,-
74,hu-worker-c28,52/0ca179,nf-520ca179a1b1d56951a65ead12076f88-d7dea,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H2Bk15ac_VCAP_Daro_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184685290,1749184685000,1749184786000,100710,100000,-,104.2,0.1,401874944,3676979200,401874944,3678277632,1008931234,1745555,1936775,5479,0,2433024,11,8,/input/data/work/52/0ca179a1b1d56951a65ead12076f88,true,-
76,hu-worker-c26,15/b48a7c,nf-15b48a7c2b722609b42ab0483e79c0c0-31377,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,H2Bk15ac_VCAP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184685348,1749184688000,1749184790000,104652,101000,-,103.3,0.1,403496960,3676979200,403496960,3678351360,1060087653,1749745,2036687,5492,49152,2359296,11,8,/input/data/work/15/b48a7c2b722609b42ab0483e79c0c0,true,-
30,hu-worker-c31,76/75c8fe,nf-7675c8fe044d12297d678a3850d9ebfe-9b24a,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,AR_VCAP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684097,1749184690000,1749184794000,109903,102000,-,104.2,0.3,462487552,3891286016,462487552,3956301824,907585328,1760359,1738832,5528,0,2433024,6,14,/input/data/work/76/75c8fe044d12297d678a3850d9ebfe,true,-
42,hu-worker-c25,0c/d5ae01,nf-0cd5ae010b2d0ce6230600c11a48ff29-68dc0,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_Control_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684598,1749184686000,1749184793000,108402,106000,-,104.9,0.1,401678336,3813302272,401678336,3814887424,741670682,1748844,1414776,5490,180224,2342912,11,0,/input/data/work/0c/d5ae010b2d0ce6230600c11a48ff29,true,-
52,hu-worker-c25,8a/3b000f,nf-8a3b000f70b7356af36b7467c207642c-d205d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC,BRD4_VCaP_R1881_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1680867328,1,1749184684808,1749184686000,1749184792000,107192,105000,-,106.0,0.1,403972096,3676979200,403972096,3744411648,732393558,1758311,1396658,5520,0,2355200,11,5,/input/data/work/8a/3b000f70b7356af36b7467c207642c,true,-
